val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,datetime,trials,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,layer3_input_channels,layer3_output_channels,layer3_conv_kernel,layer3_stride,layer3_padding,layer3_dropout,layer3_pool_kernel,layer4_input_channels,layer4_output_channels,layer4_conv_kernel,layer4_stride,layer4_padding,layer4_dropout,layer4_pool_kernel,layer5_input_channels,layer5_output_channels,layer5_conv_kernel,layer5_stride,layer5_padding,layer5_dropout,layer5_pool_kernel,layer6_input_channels,layer6_output_channels,layer6_conv_kernel,layer6_stride,layer6_padding,layer6_dropout,layer6_pool_kernel,test_time,oversample
1.0,1.0,0.952986687905336,1.0,1.0,1.0,1.0,1.0,0.9006410256410257,0.9134615384615384,0.9142857142857144,0.941239316239316,0.9419047619047618,0.9142857142857144,0.903809523809524,0.9134615384615384,0.9965912904671126,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_025653,1.0,4.0,64.0,9.0,1.0,2.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210068225860595,True
1.0,1.0,0.9519626806235066,1.0,1.0,1.0,1.0,1.0,0.8707264957264956,0.8910256410256411,0.8914285714285715,0.9262820512820512,0.9257142857142856,0.8914285714285715,0.8742857142857143,0.8910256410256411,0.997768697539477,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_003533,1.0,4.0,256.0,3.0,2.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0207769870758056,False
1.0,1.0,0.95195130276482,1.0,1.0,1.0,1.0,1.0,0.8863247863247862,0.903846153846154,0.9028571428571428,0.9465811965811964,0.9457142857142856,0.9028571428571428,0.8878095238095238,0.903846153846154,0.9982495413031592,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_092210,1.0,4.0,256.0,5.0,2.0,1.0,0.0,3.0,256.0,128.0,5.0,2.0,1.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236399173736572,False
1.0,1.0,0.9519513027648197,1.0,1.0,1.0,1.0,1.0,0.8771367521367522,0.907051282051282,0.9142857142857144,0.9540598290598288,0.9590476190476191,0.9142857142857144,0.8885714285714286,0.907051282051282,0.9965912904671126,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,26.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_061929,1.0,4.0,128.0,5.0,1.0,2.0,0.4,0.0,128.0,256.0,7.0,2.0,2.0,0.0,0.0,256.0,16.0,9.0,2.0,2.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,0.0270369052886962,True
1.0,1.0,0.9519513027648197,1.0,1.0,1.0,1.0,1.0,0.8905982905982907,0.9102564102564102,0.9085714285714286,0.9348290598290598,0.9323809523809524,0.9085714285714286,0.8906666666666667,0.9102564102564102,0.996223097877473,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_090213,1.0,4.0,32.0,9.0,1.0,2.0,0.2,3.0,32.0,64.0,5.0,2.0,1.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236279964447021,False
1.0,1.0,0.9519399249061328,1.0,1.0,1.0,1.0,1.0,0.8536324786324786,0.8846153846153846,0.8914285714285715,0.9348290598290598,0.9361904761904762,0.8914285714285715,0.8638095238095238,0.8846153846153846,0.9957256439217772,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_210809,1.0,4.0,16.0,3.0,2.0,0.0,0.2,0.0,16.0,128.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222890377044677,False
1.0,1.0,0.9519342359767892,1.0,1.0,1.0,1.0,1.0,0.8632478632478632,0.8910256410256411,0.8914285714285715,0.9439102564102564,0.946190476190476,0.8914285714285715,0.8662857142857142,0.8910256410256411,0.9948785241290724,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_011646,1.0,4.0,64.0,3.0,2.0,0.0,0.0,0.0,64.0,256.0,3.0,2.0,0.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231962203979492,False
1.0,1.0,0.9519285470474458,1.0,1.0,1.0,1.0,1.0,0.8512820512820514,0.875,0.88,0.9198717948717948,0.9238095238095236,0.88,0.8596190476190476,0.875,0.992206412726644,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_063552,1.0,4.0,16.0,9.0,1.0,1.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183246135711669,False
1.0,1.0,0.9519228581181022,1.0,1.0,1.0,1.0,1.0,0.8841880341880343,0.9006410256410257,0.9028571428571428,0.936965811965812,0.9371428571428572,0.9028571428571428,0.8878095238095238,0.9006410256410257,0.9938284618621472,0.0005,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_102927,1.0,4.0,256.0,7.0,2.0,0.0,0.6,0.0,256.0,128.0,5.0,2.0,2.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204339027404785,True
1.0,1.0,0.9508988508362728,1.0,1.0,1.0,1.0,1.0,0.8925213675213676,0.9102564102564102,0.9028571428571428,0.9465811965811964,0.9428571428571428,0.9028571428571428,0.8893333333333333,0.9102564102564102,0.9965348584045016,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_203559,1.0,4.0,256.0,9.0,2.0,2.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206143856048584,False
1.0,1.0,0.9508988508362723,1.0,1.0,1.0,1.0,1.0,0.8848290598290597,0.907051282051282,0.9085714285714286,0.9476495726495724,0.9476190476190476,0.9085714285714286,0.8889523809523809,0.907051282051282,0.9955784946566292,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_075304,1.0,4.0,128.0,5.0,2.0,0.0,0.4,3.0,128.0,256.0,7.0,2.0,1.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234293937683105,False
1.0,1.0,0.9508931619069292,1.0,1.0,1.0,1.0,1.0,0.8651709401709402,0.8878205128205128,0.8914285714285715,0.935897435897436,0.938095238095238,0.8914285714285715,0.872,0.8878205128205128,0.997549144873243,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_022618,1.0,4.0,64.0,9.0,1.0,0.0,0.4,2.0,64.0,128.0,11.0,2.0,0.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211281776428222,True
1.0,1.0,0.9508874729775856,1.0,1.0,1.0,1.0,1.0,0.9335470085470088,0.9487179487179488,0.9485714285714286,0.9743589743589745,0.9752380952380952,0.9485714285714286,0.9358095238095238,0.9487179487179488,0.9974205223607256,0.0005,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,24.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_010819,1.0,4.0,128.0,3.0,1.0,0.0,0.4,2.0,128.0,128.0,11.0,2.0,1.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208663940429687,True
1.0,1.0,0.9508874729775856,1.0,1.0,1.0,1.0,1.0,0.8617521367521368,0.8942307692307693,0.8914285714285715,0.941239316239316,0.9409523809523812,0.8914285714285715,0.864,0.8942307692307693,0.9962420505324632,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,10.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_090834,1.0,4.0,64.0,11.0,2.0,1.0,0.0,0.0,64.0,128.0,3.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221533775329589,False
1.0,1.0,0.950881784048242,1.0,1.0,1.0,1.0,1.0,0.9132478632478632,0.9262820512820512,0.9257142857142856,0.9487179487179488,0.9495238095238095,0.9257142857142856,0.9148571428571428,0.9262820512820512,0.9964441412019648,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_050407,1.0,4.0,64.0,5.0,1.0,2.0,0.0,3.0,64.0,64.0,7.0,2.0,0.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237870216369628,True
1.0,1.0,0.9508760951188986,1.0,1.0,1.0,1.0,1.0,0.872863247863248,0.8974358974358975,0.9028571428571428,0.9326923076923076,0.9371428571428572,0.9028571428571428,0.8819047619047617,0.8974358974358975,0.992815453100484,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_085602,1.0,4.0,16.0,11.0,1.0,1.0,0.0,0.0,16.0,128.0,3.0,1.0,1.0,0.4,0.0,128.0,256.0,7.0,1.0,2.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,0.0252196788787841,True
1.0,1.0,0.9508647172602116,1.0,1.0,1.0,1.0,1.0,0.875,0.8974358974358975,0.9028571428571428,0.9423076923076924,0.9428571428571428,0.9028571428571428,0.8819047619047617,0.8974358974358975,0.9955599679039984,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_063741,1.0,4.0,16.0,3.0,1.0,1.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210280418395996,False
1.0,1.0,0.9508647172602116,1.0,1.0,1.0,1.0,1.0,0.92008547008547,0.935897435897436,0.9314285714285714,0.9577991452991452,0.9547619047619048,0.9314285714285714,0.916190476190476,0.935897435897436,0.9967203388819892,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,20.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_055513,1.0,4.0,16.0,3.0,1.0,0.0,0.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209691524505615,True
1.0,1.0,0.950859028330868,1.0,1.0,1.0,1.0,1.0,0.9012820512820512,0.9166666666666666,0.92,0.9529914529914528,0.9514285714285714,0.92,0.904952380952381,0.9166666666666666,0.995631732451545,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_102520,1.0,4.0,32.0,9.0,1.0,2.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020634651184082,False
1.0,1.0,0.9508533394015244,1.0,1.0,1.0,1.0,1.0,0.8638888888888889,0.8910256410256411,0.8971428571428571,0.9433760683760684,0.9428571428571428,0.8971428571428571,0.8706666666666667,0.8910256410256411,0.995098928600025,0.0005,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_034257,1.0,4.0,256.0,11.0,2.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183954238891601,True
1.0,1.0,0.9508476504721812,1.0,1.0,1.0,1.0,1.0,0.8803418803418804,0.907051282051282,0.9085714285714286,0.9503205128205128,0.9514285714285714,0.9085714285714286,0.8838095238095239,0.907051282051282,0.9980651255815696,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_084454,1.0,4.0,32.0,3.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211505889892578,True
1.0,1.0,0.9508419615428376,1.0,1.0,1.0,1.0,1.0,0.8743589743589744,0.9006410256410257,0.9028571428571428,0.9407051282051282,0.9471428571428572,0.9028571428571428,0.8803809523809524,0.9006410256410257,0.9956342878657012,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,15.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_203506,1.0,4.0,256.0,9.0,2.0,2.0,0.6,0.0,256.0,128.0,7.0,1.0,1.0,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240225791931152,False
1.0,1.0,0.949829332119695,1.0,1.0,1.0,1.0,1.0,0.92008547008547,0.935897435897436,0.9371428571428572,0.9647435897435898,0.9628571428571427,0.9371428571428572,0.9222857142857144,0.935897435897436,0.9944551771838996,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,22.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_215315,1.0,4.0,256.0,9.0,1.0,2.0,0.6,2.0,256.0,64.0,9.0,1.0,1.0,0.0,0.0,64.0,64.0,11.0,1.0,0.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,0.0264999866485595,True
1.0,1.0,0.949795198543634,1.0,1.0,1.0,1.0,1.0,0.8726495726495725,0.9006410256410257,0.9028571428571428,0.9476495726495724,0.9514285714285714,0.9028571428571428,0.8796190476190476,0.9006410256410257,0.995707330120326,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_232206,1.0,4.0,32.0,5.0,1.0,2.0,0.0,3.0,32.0,128.0,11.0,2.0,2.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239953994750976,False
1.0,1.0,0.949795198543634,1.0,1.0,1.0,1.0,1.0,0.877991452991453,0.903846153846154,0.9085714285714286,0.9455128205128204,0.9495238095238095,0.9085714285714286,0.8862857142857145,0.903846153846154,0.993386375213164,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,24.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_033652,1.0,4.0,32.0,3.0,1.0,0.0,0.2,2.0,32.0,128.0,11.0,2.0,1.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0237150192260742,False
1.0,1.0,0.9497895096142904,1.0,1.0,1.0,1.0,1.0,0.8801282051282052,0.907051282051282,0.9142857142857144,0.9497863247863249,0.9504761904761906,0.9142857142857144,0.8891428571428571,0.907051282051282,0.9981202799371028,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_234257,1.0,4.0,64.0,7.0,2.0,1.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210726261138916,True
1.0,1.0,0.9487484355444306,1.0,1.0,1.0,1.0,1.0,0.8908119658119659,0.9102564102564102,0.9142857142857144,0.9465811965811964,0.9476190476190476,0.9142857142857144,0.8967619047619048,0.9102564102564102,0.997200117889773,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,13.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_084124,1.0,4.0,128.0,3.0,2.0,0.0,0.0,0.0,128.0,128.0,11.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219655036926269,False
1.0,1.0,0.9487427466150872,1.0,1.0,1.0,1.0,1.0,0.8938034188034188,0.9166666666666666,0.92,0.9540598290598288,0.9523809523809524,0.92,0.8982857142857142,0.9166666666666666,0.9929438626618216,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,22.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_031643,1.0,4.0,256.0,3.0,1.0,1.0,0.2,0.0,256.0,32.0,3.0,2.0,2.0,0.0,3.0,32.0,16.0,7.0,1.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,0.0254554748535156,False
1.0,1.0,0.948742746615087,1.0,1.0,1.0,1.0,1.0,0.8835470085470084,0.907051282051282,0.9142857142857144,0.9497863247863249,0.9523809523809524,0.9142857142857144,0.8933333333333334,0.907051282051282,0.9926861917344276,0.007,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,14.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_205029,1.0,4.0,16.0,9.0,1.0,2.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193316936492919,True
1.0,1.0,0.9487370576857436,1.0,1.0,1.0,1.0,1.0,0.8737179487179488,0.9006410256410257,0.9028571428571428,0.9497863247863249,0.9504761904761904,0.9028571428571428,0.8777142857142857,0.9006410256410257,0.9954100502735148,0.002,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_041632,1.0,4.0,64.0,3.0,1.0,0.0,0.6,0.0,64.0,32.0,5.0,2.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0228989124298095,False
1.0,1.0,0.9487256798270568,1.0,1.0,1.0,1.0,1.0,0.8920940170940173,0.9166666666666666,0.9142857142857144,0.9455128205128204,0.9428571428571428,0.9142857142857144,0.8933333333333334,0.9166666666666666,0.9942064502060516,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_032548,1.0,4.0,16.0,3.0,2.0,1.0,0.2,0.0,16.0,64.0,9.0,1.0,2.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0221977233886718,False
1.0,1.0,0.9487256798270564,1.0,1.0,1.0,1.0,1.0,0.9113247863247864,0.9326923076923076,0.9314285714285714,0.9615384615384616,0.9628571428571427,0.9314285714285714,0.9142857142857144,0.9326923076923076,0.9969232813562092,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,22.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_011422,1.0,4.0,128.0,11.0,1.0,2.0,0.4,2.0,128.0,256.0,11.0,1.0,1.0,0.6,3.0,256.0,64.0,3.0,1.0,0.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,0.0267601013183593,False
1.0,1.0,0.9487199908977132,1.0,1.0,1.0,1.0,1.0,0.879059829059829,0.9006410256410257,0.9028571428571428,0.9423076923076924,0.9438095238095238,0.9028571428571428,0.8843809523809523,0.9006410256410257,0.9968677010983168,0.001,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,21.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_231459,1.0,4.0,64.0,3.0,1.0,0.0,0.2,0.0,64.0,16.0,9.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203886032104492,True
1.0,1.0,0.9487199908977132,1.0,1.0,1.0,1.0,1.0,0.9047008547008548,0.9230769230769232,0.92,0.9561965811965812,0.9533333333333333,0.92,0.9043809523809524,0.9230769230769232,0.9974750378627196,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,17.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_010354,1.0,4.0,128.0,3.0,1.0,2.0,0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0208525657653808,False
1.0,1.0,0.9487143019683696,1.0,1.0,1.0,1.0,1.0,0.854059829059829,0.8846153846153846,0.88,0.9305555555555556,0.9342857142857144,0.88,0.8531428571428572,0.8846153846153846,0.9965359231604,0.002,CrossEntropyLoss,32.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_224123,1.0,4.0,32.0,7.0,2.0,1.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181581974029541,True
1.0,1.0,0.9476959836158836,1.0,1.0,1.0,1.0,1.0,0.8865384615384614,0.907051282051282,0.9142857142857144,0.9465811965811964,0.9447619047619048,0.9142857142857144,0.8929523809523808,0.907051282051282,0.9943627563719252,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,18.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_005517,1.0,4.0,256.0,9.0,1.0,0.0,0.0,0.0,256.0,64.0,3.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234503746032714,False
1.0,1.0,0.9476789168278532,1.0,1.0,1.0,1.0,1.0,0.884004884004884,0.9102564102564102,0.9085714285714286,0.9512820512820512,0.9531428571428572,0.9085714285714286,0.884625850340136,0.9102564102564102,0.9960919199507996,0.007,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,16.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20231231_201701,1.0,4.0,128.0,3.0,1.0,1.0,0.6,2.0,128.0,64.0,5.0,1.0,1.0,0.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240654945373535,True
1.0,1.0,0.9476789168278528,1.0,1.0,1.0,1.0,1.0,0.9036324786324786,0.9166666666666666,0.92,0.9497863247863249,0.9504761904761906,0.92,0.9081904761904762,0.9166666666666666,0.9973653680051924,0.001,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_010100,1.0,4.0,256.0,7.0,2.0,1.0,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211124420166015,True
1.0,1.0,0.947667538969166,1.0,1.0,1.0,1.0,1.0,0.8852564102564102,0.9102564102564102,0.9085714285714286,0.9497863247863249,0.9514285714285714,0.9085714285714286,0.8878095238095238,0.9102564102564102,0.9961121503128676,0.0005,CrossEntropyLoss,16.0,Adam,"(0.9, 0.999)",False,0.0,19.0,"[0, 2]","[0, 2]",0.05,VariableCNN,,2.0,60.0,"[1, 1]","[1, 1]",0.02,False,False,5.0,5.0,probability,0.3,True,20240101_093332,1.0,4.0,64.0,11.0,2.0,1.0,0.4,0.0,64.0,64.0,5.0,1.0,2.0,0.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232586860656738,True
