name,train_macro_f1-score,train_macro_recall,train_micro_accuracy,train_macro_precision,train_weighted_precision,train_weighted_recall,train_weighted_f1-score,train_balanced_accuracy,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score
maximums,,,,,,,,,,,,0.775757576,,,,,,
,,,,,,,,,,,,,,,,,,
knn8_7_t70_noise2,0.048769615,0.047435897,0.047435897,0.977617989,0.977617989,0.047435897,0.048769615,0.047435897,-1,0.020933977,0.027777778,0.024242424,0.972272912,0.969741208,0.024242424,0.018269653,0.027777778,-1
knn8_9_t70_noise2,0.031489308,0.034615385,0.034615385,0.977731891,0.977731891,0.034615385,0.031489308,0.034615385,-1,0.007776083,0.017361111,0.018181818,0.979625853,0.976514826,0.018181818,0.007424358,0.017361111,-1
rf8_15_t70_noise2,1,1,1,1,1,1,1,1,-1,0.415142857,0.518888889,0.490909091,0.689111111,0.723434343,0.490909091,0.432207792,0.498842593,-1
rf8_30_t70_noise2,1,1,1,1,1,1,1,1,-1,0.492942943,0.591216216,0.56969697,0.777195946,0.807020202,0.56969697,0.51043771,0.579861111,-1
rf8_45_t70_noise2,1,1,1,1,1,1,1,1,-1,0.523103448,0.594252874,0.587878788,0.782019704,0.798340548,0.587878788,0.533636364,0.591435185,-1
adbt8_15_5_t70_noise2,0.058232773,0.064102564,0.064102564,0.988291769,0.988291769,0.064102564,0.058232773,0.064102564,-1,0.020689655,0.027586207,0.018181818,0.986206897,0.993939394,0.018181818,0.018181818,0.020833333,-1
adbt8_15_10_t70_noise2,0.097668633,0.102564103,0.102564103,0.993635206,0.993635206,0.102564103,0.097668633,0.102564103,-1,0.048699015,0.055555556,0.048484848,0.986155343,0.98791739,0.048484848,0.042500959,0.055555556,-1
adbt8_15_15_t70_noise2,0.130435598,0.135897436,0.135897436,0.993636947,0.993636947,0.135897436,0.130435598,0.135897436,-1,0.054398148,0.055555556,0.054545455,0.972222222,0.972727273,0.054545455,0.054545455,0.055555556,-1
adbt8_30_5_t70_noise2,0.058232773,0.064102564,0.064102564,0.988291769,0.988291769,0.064102564,0.058232773,0.064102564,-1,0.020775327,0.034482759,0.024242424,0.979353448,0.987916667,0.024242424,0.018257105,0.027777778,-1
adbt8_30_10_t70_noise2,0.097668633,0.102564103,0.102564103,0.993635206,0.993635206,0.102564103,0.097668633,0.102564103,-1,0.048698463,0.055555556,0.048484848,0.993099508,0.993977752,0.048484848,0.042500476,0.055555556,-1
adbt8_30_15_t70_noise2,0.130435598,0.135897436,0.135897436,0.993636947,0.993636947,0.135897436,0.130435598,0.135897436,-1,0.056712963,0.059027778,0.060606061,0.967013889,0.963636364,0.060606061,0.058585859,0.059027778,-1
adbt8_45_5_t70_noise2,0.058232773,0.064102564,0.064102564,0.988291769,0.988291769,0.064102564,0.058232773,0.064102564,-1,0.020919067,0.027777778,0.024242424,0.986154244,0.987916431,0.024242424,0.01825664,0.027777778,-1
adbt8_45_10_t70_noise2,0.097668633,0.102564103,0.102564103,0.993635206,0.993635206,0.102564103,0.097668633,0.102564103,-1,0.048698463,0.055555556,0.048484848,0.993099508,0.993977752,0.048484848,0.042500476,0.055555556,-1
adbt8_45_15_t70_noise2,0.130435598,0.135897436,0.135897436,0.993636947,0.993636947,0.135897436,0.130435598,0.135897436,-1,0.056712963,0.055555556,0.054545455,0.961805556,0.951515152,0.054545455,0.056565657,0.055555556,-1
nb10_t70_noise2,1,1,1,1,1,1,1,1,-1,0.556781609,0.629885057,0.618181818,0.810229885,0.81,0.618181818,0.563030303,0.627314815,-1
svm10_t70_noise2,1,1,1,1,1,1,1,1,-1,0.442468112,0.465277778,0.442424242,0.882507262,0.875595167,0.442424242,0.425983866,0.465277778,-1
dt10_t70_noise2,1,1,1,1,1,1,1,1,-1,0.243218391,0.273563218,0.254545455,0.748850575,0.758080808,0.254545455,0.23979798,0.268518519,-1
