val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel,datetime,trials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.98245614,0.992105263,0.961548527,0.989473684,1,0.990697674,0.992248062,0.991666667,0.879273504,0.907051282,0.908571429,0.945512821,0.948571429,0.908571429,0.885714286,0.907051282,0.998084078,0.017975569,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,8,2,1,0.5,0,,,,,,,,20240103_123959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.973846154,0.988230769,0.961548527,0.984307692,1,0.986440678,0.988700565,0.987877551,0.901495726,0.923076923,0.925714286,0.962606838,0.959047619,0.925714286,0.904380952,0.923076923,0.998175647,0.017874002,0.0008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,26,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,2,2,0.6,3,,,,,,,,20240103_130327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,0.98,0.961548527,0.98,1,0.981818182,0.981818182,0.977777778,0.905769231,0.929487179,0.925714286,0.961538462,0.963809524,0.925714286,0.905333333,0.929487179,0.997180526,0.022173882,0.006,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,6,1,0,0.8,2,,,,,,,,20240103_152043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961548527,1,1,1,1,1,0.928418803,0.942307692,0.937142857,0.967948718,0.968571429,0.937142857,0.925714286,0.942307692,0.998894145,0.02641511,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,9,1,2,0.8,3,,,,,,,,20240103_161800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.992792793,0.997297297,0.961548527,0.994594595,1,0.995348837,0.996899225,0.997222222,0.829487179,0.858974359,0.868571429,0.912393162,0.913333333,0.868571429,0.839809524,0.858974359,0.994878737,0.019730091,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,9,2,2,0,0,342,128,5,2,2,0,0,20240103_164441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961904762,0.985714286,0.961548527,0.971428571,1,0.971428571,0.980952381,0.983333333,0.854487179,0.878205128,0.88,0.926282051,0.926666667,0.88,0.857714286,0.878205128,0.996186257,0.02910471,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,5,1,2,0.2,2,64,342,5,1,2,0.2,0,20240103_170923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.973490196,0.986078431,0.961548527,0.986078431,0.998333333,0.986497175,0.986497175,0.985836735,0.897649573,0.916666667,0.92,0.954059829,0.953333333,0.92,0.902285714,0.916666667,0.996774216,0.020838022,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,7,1,2,0.3,0,612,256,9,1,2,0.6,0,20240103_175049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.983333333,0.991666667,0.961548527,0.991666667,1,0.985714286,0.985714286,0.991304348,0.876068376,0.907051282,0.914285714,0.951923077,0.957142857,0.914285714,0.887619048,0.907051282,0.991912753,0.019407988,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,7,2,0,0.5,0,,,,,,,,20240104_032421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961111111,0.979166667,0.961548527,0.979166667,0.996296296,0.977777778,0.977777778,0.97826087,0.911111111,0.929487179,0.937142857,0.959401709,0.961904762,0.937142857,0.919619048,0.929487179,0.997826194,0.021640301,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,6,2,2,0.1,3,256,256,7,2,0,0.3,0,20240104_033451,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961548527,1,1,1,1,1,0.907478632,0.923076923,0.925714286,0.952991453,0.954285714,0.925714286,0.912190476,0.923076923,0.995265882,0.029457331,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,8,1,0,0.4,0,64,128,7,2,0,0.4,3,20240104_063613,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961548527,1,1,1,1,1,0.89508547,0.916666667,0.92,0.951923077,0.955238095,0.92,0.90152381,0.916666667,0.9977523,0.029269695,0.003,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,6,2,1,0.6,0,196,64,5,1,2,0.4,3,20240104_074043,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961904762,0.985714286,0.961548527,0.971428571,1,0.971428571,0.980952381,0.983333333,0.842307692,0.875,0.885714286,0.938568376,0.945238095,0.885714286,0.85752381,0.875,0.985631758,0.0302248,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,7,2,0,0.3,2,612,612,5,1,0,0.4,3,20240104_083904,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961904762,0.985714286,0.961548527,0.971428571,1,0.971428571,0.980952381,0.983333333,0.930555556,0.945512821,0.948571429,0.967948718,0.968571429,0.948571429,0.935238095,0.945512821,0.998636899,0.033224821,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,6,1,0,0.8,0,612,612,8,2,1,0.4,2,20240104_102415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96532954,0.9814367,0.961548527,0.979682314,0.99469697,0.977167019,0.97837914,0.980555556,0.888461538,0.903846154,0.902857143,0.942307692,0.939047619,0.902857143,0.888761905,0.903846154,0.995927948,0.018217087,0.006,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,342,7,2,0,0.6,0,,,,,,,,20240104_110920,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.932100522,0.96514936,0.961548527,0.96514936,0.997674419,0.962896406,0.96286117,0.963888889,0.896367521,0.919871795,0.925714286,0.955128205,0.957142857,0.925714286,0.904761905,0.919871795,0.997881562,0.020574808,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,64,8,1,2,0.2,2,64,512,9,1,0,0,2,20240104_114124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961548527,1,1,1,1,1,0.903418803,0.926282051,0.925714286,0.962606838,0.96,0.925714286,0.903047619,0.926282051,0.994923457,0.025652409,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,1,1,0.5,0,,,,,,,,20240104_122930,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.964304304,0.978078078,0.961548527,0.98455956,0.994573643,0.981395349,0.977984496,0.977777778,0.920940171,0.939102564,0.937142857,0.963675214,0.964761905,0.937142857,0.920952381,0.939102564,0.997936503,0.026391029,0.002,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,6,2,2,0.7,0,512,512,7,1,0,0.4,2,20240104_152220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.986666667,0.992,0.961548527,0.994,0.998305085,0.993220339,0.992090395,0.991918367,0.910042735,0.923076923,0.92,0.946581197,0.947619048,0.92,0.910095238,0.923076923,0.997530618,0.019467831,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,5,1,1,0.6,2,128,64,6,2,1,0,3,20240104_155336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.976403977,0.986149137,0.961548527,0.988266876,0.996638418,0.986497175,0.985386064,0.985918367,0.835042735,0.871794872,0.88,0.928418803,0.932380952,0.88,0.846857143,0.871794872,0.994049718,0.023038387,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,8,2,2,0.4,0,196,256,9,1,2,0,0,20240104_185657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.971740161,0.986770982,0.961548527,0.984068279,1,0.986046512,0.987596899,0.986111111,0.860683761,0.884615385,0.885714286,0.927350427,0.922857143,0.885714286,0.863047619,0.884615385,0.993200895,0.020984411,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,9,1,1,0.5,0,612,256,6,2,0,0.4,0,20240104_194822,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.98245614,0.992105263,0.961548527,0.989473684,1,0.990909091,0.992424242,0.991666667,0.923076923,0.939102564,0.942857143,0.961538462,0.965714286,0.942857143,0.92952381,0.939102564,0.998655213,0.021156311,0.001,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,6,1,1,0,0,612,128,7,2,0,0.4,3,20240104_211657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.992,0.996,0.961542838,0.996,1,0.996610169,0.996610169,0.995918367,0.892948718,0.91025641,0.908571429,0.950320513,0.94952381,0.908571429,0.892,0.91025641,0.992943011,0.018450975,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,7,1,1,0.3,0,,,,,,,,20240103_012030,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.915598291,0.932692308,0.931428571,0.96474359,0.965714286,0.931428571,0.916190476,0.932692308,0.998101966,0.018533945,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,6,1,1,0.7,3,,,,,,,,20240103_023755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.934898056,0.968349929,0.961542838,0.963015647,1,0.962790698,0.968992248,0.966666667,0.872863248,0.891025641,0.897142857,0.936431624,0.936666667,0.897142857,0.879619048,0.891025641,0.998876044,0.01893115,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,7,2,2,0.2,2,,,,,,,,20240103_041812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.976156863,0.988078431,0.961542838,0.988078431,1,0.986553672,0.986553672,0.987836735,0.917521368,0.935897436,0.931428571,0.966880342,0.968571429,0.931428571,0.917714286,0.935897436,0.996222672,0.02169013,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,8,1,1,0.6,2,612,512,5,1,1,0.8,2,20240103_052327,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.988888889,0.995833333,0.961542838,0.991666667,1,0.992857143,0.995238095,0.995652174,0.887820513,0.903846154,0.902857143,0.93482906,0.936190476,0.902857143,0.89047619,0.903846154,0.994355942,0.019197702,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,6,2,0,0,0,,,,,,,,20240103_064416,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.882692308,0.907051282,0.908571429,0.950854701,0.95047619,0.908571429,0.887047619,0.907051282,0.993810148,0.021691561,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,7,2,0,0.3,0,,,,,,,,20240103_083037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.972222222,0.9875,0.961542838,0.983333333,1,0.985449735,0.987830688,0.986956522,0.88482906,0.903846154,0.902857143,0.938034188,0.939047619,0.902857143,0.887047619,0.903846154,0.997678619,0.021658421,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,5,1,0,0.3,0,196,64,6,2,0,0.5,2,20240103_092005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.890811966,0.913461538,0.914285714,0.952991453,0.953333333,0.914285714,0.894857143,0.913461538,0.997089383,0.032638788,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,9,1,1,0.3,0,,,,,,,,20240103_113614,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.894017094,0.916666667,0.92,0.955128205,0.955238095,0.92,0.899619048,0.916666667,0.997197988,0.026109219,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,7,2,2,0.5,3,,,,,,,,20240103_135934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.973594771,0.986117647,0.961542838,0.986156863,0.998305085,0.983163842,0.983163842,0.985836735,0.872222222,0.900641026,0.902857143,0.943910256,0.95,0.902857143,0.87847619,0.900641026,0.995228616,0.021317482,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,5,2,0,0.5,0,512,512,8,2,1,0.1,3,20240103_144945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961904762,0.985714286,0.961542838,0.971428571,1,0.971428571,0.980952381,0.983333333,0.85982906,0.881410256,0.88,0.919871795,0.923809524,0.88,0.863428571,0.881410256,0.9952448,0.051096439,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,9,2,2,0.1,2,128,512,5,1,2,0.6,3,20240103_160415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.976615385,0.988307692,0.961542838,0.988307692,1,0.989943503,0.989943503,0.987918367,0.898290598,0.916666667,0.914285714,0.953525641,0.94952381,0.914285714,0.895809524,0.916666667,0.997306593,0.017575741,0.0008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",FALSE,0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,8,1,1,0.2,2,,,,,,,,20240103_181058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.922863248,0.939102564,0.937142857,0.959401709,0.959047619,0.937142857,0.92152381,0.939102564,0.997751448,0.02147603,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,5,1,0,0.7,0,,,,,,,,20240103_195329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.97173913,0.987318841,0.961542838,0.982971014,1,0.985185185,0.987654321,0.986758893,0.895726496,0.916666667,0.92,0.953525641,0.958571429,0.92,0.903238095,0.916666667,0.996720765,0.021075487,0.001,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,TRUE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,196,6,1,2,0.2,2,196,196,8,2,2,0.2,2,20240103_235319,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.942857143,0.971428571,0.961542838,0.971428571,1,0.975,0.975,0.966666667,0.910500611,0.929487179,0.931428571,0.96517094,0.963619048,0.931428571,0.910911565,0.929487179,0.994638741,0.029815435,0.001,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,5,1,0,0.8,2,256,342,6,2,1,0,2,20240104_032405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.963636364,0.981818182,0.961542838,0.981818182,1,0.983333333,0.983333333,0.98,0.890384615,0.91025641,0.914285714,0.945512821,0.942857143,0.914285714,0.894095238,0.91025641,0.99390193,0.032307148,0.004,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",FALSE,0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,8,1,2,0,2,128,512,8,1,1,0.4,0,20240104_034631,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.913461538,0.932692308,0.931428571,0.962606838,0.963809524,0.931428571,0.914285714,0.932692308,0.99486021,0.026072979,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,612,8,2,1,0,2,,,,,,,,20240104_083131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961904762,0.985714286,0.961542838,0.971428571,1,0.975,0.983333333,0.983333333,0.898290598,0.919871795,0.92,0.955128205,0.955238095,0.92,0.90152381,0.919871795,0.997788715,0.025575876,0.002,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,128,7,2,2,0.6,2,,,,,,,,20240104_111942,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0.961542838,1,1,1,1,1,0.848931624,0.881410256,0.885714286,0.935897436,0.936190476,0.885714286,0.85447619,0.881410256,0.992668304,0.030247688,0.004,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",FALSE,0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,9,2,1,0.2,0,256,196,8,2,2,0.1,2,20240104_115942,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.988888889,0.995833333,0.961542838,0.991666667,1,0.992592593,0.995061728,0.995652174,0.868376068,0.894230769,0.885714286,0.943910256,0.938571429,0.885714286,0.862095238,0.894230769,0.995909634,0.021859646,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,512,5,2,2,0.2,0,512,128,5,2,2,0.1,3,20240104_161659,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.945945946,0.972972973,0.961542838,0.972972973,1,0.97230444,0.97230444,0.972222222,0.893162393,0.916666667,0.914285714,0.946581197,0.946666667,0.914285714,0.893333333,0.916666667,0.995372358,0.02038002,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",FALSE,0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,FALSE,,2,60,"[1, 1]","[1, 1]",0.02,FALSE,FALSE,5,5,probability,0.3,TRUE,4,256,9,1,2,0.3,2,256,612,8,2,2,0.4,3,20240104_190547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
