name,train_macro_f1-score,train_macro_f1-score,train_macro_recall,train_macro_recall,train_micro_accuracy,train_micro_accuracy,train_macro_precision,train_macro_precision,train_weighted_precision,train_weighted_precision,train_weighted_recall,train_weighted_recall,train_weighted_f1-score,train_weighted_f1-score,train_balanced_accuracy,train_balanced_accuracy,train_macro_ovr_roc_auc_score,train_macro_ovr_roc_auc_score,test_macro_f1-score,test_macro_f1-score,test_macro_recall,test_macro_recall,test_micro_accuracy,test_micro_accuracy,test_macro_precision,test_macro_precision,test_weighted_precision,test_weighted_precision,test_weighted_recall,test_weighted_recall,test_weighted_f1-score,test_weighted_f1-score,test_balanced_accuracy,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_macro_ovr_roc_auc_score
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
xgb-portion0.6_8_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.9953958007804161,0.001716920565209464,0.9952991452991453,0.0017877350994317625,0.9952991452991453,0.0017877350994317657,0.9960012210012211,0.001349675883359871,0.9960012210012209,0.0013496758833598148,0.9952991452991453,0.0017877350994317657,0.9953958007804162,0.0017169205652093377,0.9952991452991453,0.0017877350994317625,-1.0,0.0,0.5913939763939764,0.02734163390283817,0.6480769230769231,0.020321624979676114,0.6537142857142857,0.022351551103551935,0.8113278388278389,0.012296906348160363,0.8088625850340136,0.015349533601256793,0.6537142857142857,0.022351551103551935,0.6008471655328798,0.030737265560567,0.6480769230769231,0.020321624979676114,-1.0,0.0
knn8_3_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8681671978536236,0.0,0.8365384615384613,0.0,0.8365384615384615,0.0,0.9711528026254299,0.0,0.9711528026254299,0.0,0.8365384615384615,0.0,0.8681671978536235,0.0,0.8365384615384613,0.0,-1.0,0.0,0.6204853479853479,0.0,0.6474358974358975,0.0,0.64,0.0,0.9228446674098848,0.0,0.9193374741200827,0.0,0.64,0.0,0.6136517006802721,0.0,0.6474358974358975,0.0,-1.0,0.0
xgb-portion0.8_8_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.9987134660211583,0.0011744394686808441,0.9987179487179487,0.0011703473450964345,0.9987179487179487,0.0011703473450964345,0.9988095238095239,0.0010867511061609255,0.9988095238095237,0.0010867511061610337,0.9987179487179487,0.0011703473450964345,0.9987134660211583,0.0011744394686808441,0.9987179487179487,0.0011703473450964345,-1.0,0.0,0.5674747474747475,0.01742642733124571,0.6211538461538462,0.017613630338505236,0.624,0.014228456683415646,0.7742165242165242,0.011931528182158774,0.7662222222222221,0.011596213141972844,0.624,0.014228456683415646,0.5727168831168831,0.0146289584102035,0.6211538461538462,0.017613630338505236,-1.0,0.0
knn8_7_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.7674113175244397,0.0,0.7136752136752137,0.0,0.7136752136752137,0.0,0.9540771363139784,0.0,0.9540771363139784,0.0,0.7136752136752137,0.0,0.7674113175244396,0.0,0.7136752136752137,0.0,-1.0,0.0,0.6081374643874644,0.0,0.6378205128205128,0.0,0.6228571428571429,0.0,0.9251633986928104,0.0,0.9260056022408965,0.0,0.6228571428571429,0.0,0.6006507936507935,0.0,0.6378205128205128,0.0,-1.0,0.0
rf3_15_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.5237545787545786,0.030703594025317128,0.5935897435897436,0.034401045807689094,0.5897142857142856,0.027225438284735053,0.7530982905982906,0.02668086081939346,0.7537142857142857,0.03023055774072306,0.5897142857142856,0.027225438284735053,0.5251700680272109,0.02534505818971816,0.5935897435897436,0.034401045807689094,-1.0,0.0
xgb-portion0.4_8_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.8064455163065205,0.017683123915687323,0.822008547008547,0.015195748345170202,0.822008547008547,0.015195748345170186,0.8604740674862625,0.006215121746884617,0.8604740674862625,0.006215121746884643,0.822008547008547,0.015195748345170186,0.8064455163065205,0.01768312391568732,0.822008547008547,0.015195748345170202,-1.0,0.0,0.47711538461538455,0.01512731478861528,0.533974358974359,0.019964630131278777,0.5257142857142857,0.021380899352993935,0.7395299145299145,0.006121058337876613,0.7312380952380952,0.007412375507055523,0.5257142857142857,0.021380899352993935,0.4728,0.016293454022733425,0.533974358974359,0.019964630131278777,-1.0,0.0
dt8_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.4419854398886656,0.012998125950186736,0.4897435897435898,0.011422134411029163,0.48342857142857143,0.009561828874675125,0.7724456051322567,0.01905627938508504,0.770081216076174,0.019152160620744315,0.48342857142857143,0.009561828874675125,0.4463667032404359,0.012559315317021924,0.4897435897435898,0.011422134411029163,-1.0,0.0
adbt3_30_15_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.9382685995773807,0.018003646754957376,0.9277777777777777,0.022494327658947818,0.9277777777777778,0.022494327658947943,0.9735130203431621,0.007587208049989552,0.9735130203431621,0.007587208049989552,0.9277777777777778,0.022494327658947943,0.9382685995773807,0.018003646754957397,0.9277777777777777,0.022494327658947818,-1.0,0.0,0.3485531135531135,0.017886298506344007,0.3987179487179487,0.019042885612196078,0.4,0.01665986255670089,0.7302167277167277,0.02036670548688934,0.7354122448979592,0.028008938961719035,0.4,0.01665986255670089,0.3584054421768707,0.017002038516362658,0.3987179487179487,0.019042885612196078,-1.0,0.0
adbt3_45_15_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,0.9451316136898568,0.015789278180707588,0.9350427350427349,0.018184375837013912,0.935042735042735,0.01818437583701408,0.9793539904641484,0.007079712276593669,0.9793539904641483,0.007079712276593601,0.935042735042735,0.01818437583701408,0.9451316136898569,0.015789278180707664,0.9350427350427349,0.018184375837013912,-1.0,0.0,0.3505698005698005,0.01572421493948698,0.3891025641025641,0.012740132637404974,0.3897142857142857,0.012388276222102179,0.6965827228327228,0.009484745176900566,0.6959741496598639,0.010219985791769422,0.3897142857142857,0.012388276222102179,0.3571428571428571,0.01543738725206014,0.3891025641025641,0.012740132637404974,-1.0,0.0
dt5_oversampled_t70_trainnoise-1_testnoise-1_thresh-2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.29965811965811956,0.011407163473923489,0.36858974358974356,0.010869118562700758,0.3737142857142857,0.013155273637967249,0.6202136752136752,0.008424062308204886,0.6187238095238096,0.009740068492590985,0.3737142857142857,0.013155273637967249,0.3119401360544217,0.01127703881451518,0.36858974358974356,0.010869118562700758,-1.0,0.0
