val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_macro_ovr_roc_auc_score,test_time,learning_rate,loss_function,batch_size,optimizer,betas,amsgrad,weight_decay,epochs_taken,train_insertions,train_deletions,train_mutation_rate,model_name,oversample,confidence_threshold,seq_count_threshold,seq_len,test_insertions,test_deletions,test_mutation_rate,tag_and_primer,reverse_complements,k_folds,k_iters,encoding_mode,test_split,load_existing_train_test,layer1_input_channels,layer1_output_channels,layer1_conv_kernel,layer1_stride,layer1_padding,layer1_dropout,layer1_pool_kernel,datetime,trials,layer2_input_channels,layer2_output_channels,layer2_conv_kernel,layer2_stride,layer2_padding,layer2_dropout,layer2_pool_kernel
0.9666666666666666,0.9833333333333334,0.9476618500398226,0.9833333333333334,1.0,0.9854497354497356,0.9854497354497356,0.9826086956521738,0.8747863247863248,0.8974358974358975,0.9028571428571428,0.9273504273504276,0.9276190476190476,0.9028571428571428,0.8815238095238095,0.8974358974358975,0.9937886399915502,0.0196092128753662,0.001,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,2,2,0.5,0,20240111_020848,1.0,,,,,,,
0.9717128205128204,0.9842307692307692,0.9476618500398226,0.9849743589743588,0.9960734463276836,0.9831073446327684,0.9828813559322034,0.9838367346938774,0.8985042735042736,0.9134615384615384,0.9085714285714286,0.9348290598290598,0.9361904761904762,0.9085714285714286,0.8980952380952382,0.9134615384615384,0.9978432304523596,0.0202598571777343,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,2,2,0.4,0,20240112_030046,1.0,512.0,342.0,8.0,2.0,2.0,0.8,2.0
1.0,1.0,0.9476618500398226,1.0,1.0,1.0,1.0,1.0,0.8792735042735044,0.903846153846154,0.9028571428571428,0.9481837606837606,0.95,0.9028571428571428,0.8805714285714287,0.903846153846154,0.9972918998482084,0.0323882102966308,0.001,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,8,2,0,0.3,2,20240112_033452,1.0,64.0,256.0,9.0,1.0,0.0,0.4,0.0
0.9393939393939394,0.9727272727272728,0.9476618500398226,0.9636363636363636,1.0,0.9651515151515152,0.9707070707070706,0.97,0.8237179487179487,0.8621794871794872,0.8685714285714285,0.9241452991452992,0.9295238095238094,0.8685714285714285,0.8361904761904763,0.8621794871794872,0.9952100891158095,0.0248980522155761,0.007,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,2,2,0.5,2,20240112_123651,1.0,196.0,196.0,8.0,1.0,0.0,0.0,3.0
0.9566666666666668,0.9796666666666668,0.9476618500398224,0.9756666666666668,1.0,0.9783068783068783,0.9806878306878308,0.9782608695652174,0.8916666666666666,0.9166666666666666,0.92,0.9572649572649572,0.9552380952380952,0.92,0.8963809523809524,0.9166666666666666,0.998526164885543,0.0218558311462402,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,2,2,0.1,3,20240111_030824,1.0,342.0,512.0,5.0,1.0,0.0,0.3,0.0
0.936,0.968,0.9476618500398224,0.968,1.0,0.9703703703703704,0.9703703703703704,0.9652173913043478,0.936965811965812,0.9487179487179488,0.9485714285714286,0.971153846153846,0.9714285714285714,0.9485714285714286,0.9390476190476192,0.9487179487179488,0.9966100301709232,0.019599437713623,0.004,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,6,2,2,0.7,2,20240111_122138,1.0,,,,,,,
1.0,1.0,0.9476618500398224,1.0,1.0,1.0,1.0,1.0,0.8598290598290598,0.8846153846153846,0.8857142857142857,0.9326923076923076,0.9352380952380952,0.8857142857142857,0.8634285714285715,0.8846153846153846,0.9965103690188404,0.0248403549194335,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,2,1,0.1,0,20240111_191531,2.0,,,,,,,
0.9492753623188404,0.9746376811594204,0.9476618500398224,0.9746376811594204,1.0,0.978042328042328,0.978042328042328,0.9735177865612648,0.8884615384615384,0.9102564102564102,0.9085714285714286,0.9412393162393164,0.9438095238095238,0.9085714285714286,0.8906666666666667,0.9102564102564102,0.9936815255481788,0.0214920043945312,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,2,0.0,2,20240111_191836,1.0,196.0,196.0,5.0,2.0,1.0,0.2,3.0
0.9711711711711712,0.9864864864864864,0.9476618500398224,0.9837837837837838,1.0,0.9861522198731502,0.9876673713883016,0.986111111111111,0.9102564102564102,0.9294871794871796,0.9314285714285714,0.9604700854700854,0.9619047619047618,0.9314285714285714,0.9152380952380952,0.9294871794871796,0.9986177338927988,0.0208182334899902,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,2,0,0.4,3,20240111_212814,2.0,612.0,128.0,5.0,1.0,2.0,0.0,0.0
0.9430055493895672,0.9708361080281168,0.9476618500398224,0.9708361080281168,0.9983050847457626,0.9694915254237289,0.9694915254237289,0.9696326530612244,0.8910256410256411,0.9134615384615384,0.92,0.9519230769230768,0.9542857142857144,0.92,0.8990476190476191,0.9134615384615384,0.9954085596152568,0.0180380344390869,0.0008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,1,0,0.7,2,20240112_001852,1.0,,,,,,,
0.9361782835467046,0.9680654338549076,0.9476618500398224,0.9654338549075392,0.9976744186046512,0.9676532769556024,0.969168428470754,0.9666666666666666,0.8632478632478632,0.8910256410256411,0.8971428571428571,0.9348290598290598,0.9390476190476192,0.8971428571428571,0.8733333333333334,0.8910256410256411,0.9949698801851484,0.0232117176055908,0.004,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,9,1,0,0.8,2,20240112_002929,1.0,512.0,256.0,8.0,2.0,0.0,0.0,0.0
1.0,1.0,0.9476618500398224,1.0,1.0,1.0,1.0,1.0,0.9113247863247864,0.9294871794871796,0.9314285714285714,0.9636752136752136,0.9647619047619048,0.9314285714285714,0.9152380952380952,0.9294871794871796,0.99541281863885,0.0298123359680175,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,2,1,0.5,3,20240112_145034,1.0,512.0,256.0,6.0,1.0,2.0,0.4,2.0
0.968,0.984,0.9476561611104792,0.984,1.0,0.9851851851851852,0.9851851851851852,0.9826086956521738,0.8660256410256412,0.8942307692307693,0.8971428571428571,0.9401709401709402,0.9428571428571428,0.8971428571428571,0.8725714285714286,0.8942307692307693,0.996112150312868,0.0228264331817626,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,2,2,0.2,0,20240111_030944,1.0,612.0,128.0,6.0,1.0,1.0,0.5,2.0
0.984,0.992,0.9476561611104792,0.992,1.0,0.9932203389830508,0.9932203389830508,0.9918367346938776,0.9074786324786324,0.9262820512820512,0.9257142857142856,0.9626068376068376,0.9628571428571427,0.9257142857142856,0.9083809523809524,0.9262820512820512,0.9954496591929322,0.0196468830108642,0.003,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,1,0.5,0,20240111_042515,1.0,64.0,256.0,7.0,2.0,0.0,0.1,2.0
0.9833333333333332,0.9916666666666668,0.947656161110479,0.9916666666666668,1.0,0.9928571428571428,0.9928571428571428,0.9913043478260868,0.8722222222222222,0.8942307692307693,0.8971428571428571,0.9316239316239316,0.9352380952380952,0.8971428571428571,0.8769523809523809,0.8942307692307693,0.9970678752072016,0.020078420639038,0.007,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,0,0.6,0,20240110_193359,,,,,,,,
0.985925925925926,0.9888888888888888,0.947656161110479,0.9953703703703702,0.9945736434108527,0.9906976744186048,0.9872868217054264,0.9888888888888888,0.9006410256410257,0.9198717948717948,0.92,0.9551282051282052,0.9571428571428572,0.92,0.9028571428571428,0.9198717948717948,0.9989857135312588,0.0234622955322265,0.005,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,8,1,2,0.5,0,20240111_030332,1.0,612.0,512.0,6.0,1.0,2.0,0.8,2.0
0.9388888888888888,0.9708333333333334,0.947656161110479,0.9666666666666668,1.0,0.9706349206349204,0.9730158730158728,0.9695652173913044,0.9230769230769232,0.939102564102564,0.9428571428571428,0.9615384615384616,0.9657142857142856,0.9428571428571428,0.9295238095238094,0.939102564102564,0.9983049086098718,0.0213856697082519,0.006,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,1,1,0.4,0,20240111_091237,1.0,128.0,64.0,7.0,2.0,2.0,0.5,2.0
0.9501185395922238,0.9759601706970128,0.947656161110479,0.9705547652916074,0.9977272727272728,0.9723044397463004,0.9753699788583508,0.975,0.8653846153846154,0.8942307692307693,0.8971428571428571,0.9476495726495728,0.9504761904761906,0.8971428571428571,0.8714285714285714,0.8942307692307693,0.9942690578528728,0.0184073448181152,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,7,2,2,0.8,0,20240111_210337,1.0,,,,,,,
0.984,0.992,0.947656161110479,0.992,1.0,0.9932203389830508,0.9932203389830508,0.9918367346938776,0.8792735042735043,0.9006410256410257,0.9028571428571428,0.941239316239316,0.9419047619047618,0.9028571428571428,0.8847619047619046,0.9006410256410257,0.9929445015153606,0.0178723335266113,0.007,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,12,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,1,0.5,0,20240111_232713,,,,,,,,
1.0,1.0,0.947656161110479,1.0,1.0,1.0,1.0,1.0,0.910042735042735,0.9230769230769232,0.9257142857142856,0.9497863247863249,0.9504761904761906,0.9257142857142856,0.913904761904762,0.9230769230769232,0.997751448493924,0.0255370140075683,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,8,2,0,0.8,3,20240112_030558,,,,,,,,
0.9734859277044152,0.9860360144057624,0.947656161110479,0.9841552621048418,0.996638418079096,0.9831638418079096,0.9842749529190208,0.9858367346938776,0.886965811965812,0.9102564102564102,0.9085714285714286,0.9540598290598288,0.9533333333333333,0.9085714285714286,0.887047619047619,0.9102564102564102,0.9976215482743286,0.0181078910827636,0.0008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,2,0.3,0,20240112_034111,1.0,,,,,,,
0.9921045751633988,0.9960392156862744,0.947656161110479,0.994078431372549,0.9983333333333334,0.993276836158192,0.994406779661017,0.996,0.8899572649572648,0.907051282051282,0.9085714285714286,0.9326923076923076,0.9314285714285714,0.9085714285714286,0.8933333333333332,0.907051282051282,0.9976781932881196,0.0199267864227294,0.002,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,2,0,0.4,0,20240112_040610,1.0,342.0,128.0,9.0,2.0,2.0,0.8,2.0
0.9757575757575758,0.990909090909091,0.947656161110479,0.9818181818181818,1.0,0.9833333333333332,0.9888888888888888,0.99,0.8908119658119659,0.9102564102564102,0.9142857142857144,0.9401709401709402,0.941904761904762,0.9142857142857144,0.8967619047619048,0.9102564102564102,0.9981204928882824,0.0248074531555175,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,16,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,2,0,0.1,3,20240112_122900,1.0,64.0,64.0,9.0,1.0,2.0,0.6,2.0
0.9428571428571428,0.9714285714285716,0.947656161110479,0.9714285714285716,1.0,0.9714285714285716,0.9714285714285716,0.9666666666666668,0.8844017094017093,0.9006410256410257,0.9028571428571428,0.933760683760684,0.936190476190476,0.9028571428571428,0.8872380952380952,0.9006410256410257,0.9987282555550444,0.0266523361206054,0.0008,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,2,2,0.7,3,20240112_130537,1.0,,,,,,,
0.9675675675675676,0.9837837837837836,0.9476504721811356,0.9837837837837836,1.0,0.9860465116279068,0.9860465116279068,0.9833333333333334,0.8824786324786325,0.9102564102564102,0.9085714285714286,0.953205128205128,0.9582857142857142,0.9085714285714286,0.8838095238095239,0.9102564102564102,0.9948789500314316,0.0212376117706298,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,14,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,2,0.5,0,20240110_162800,1.0,64.0,342.0,9.0,2.0,1.0,0.6,2.0
1.0,1.0,0.9476504721811356,1.0,1.0,1.0,1.0,1.0,0.8532051282051282,0.8846153846153846,0.8857142857142857,0.941239316239316,0.9409523809523808,0.8857142857142857,0.8563809523809525,0.8846153846153846,0.9937537159980852,0.0193860530853271,0.008,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,8,1,1,0.7,0,20240110_184550,2.0,,,,,,,
0.9747747747747748,0.9891891891891892,0.9476504721811356,0.9837837837837838,1.0,0.9860465116279068,0.9891472868217054,0.9888888888888888,0.8782051282051282,0.9006410256410257,0.8971428571428571,0.933760683760684,0.9323809523809524,0.8971428571428571,0.8761904761904761,0.9006410256410257,0.9922541137908886,0.0184607505798339,0.0008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,2,0.4,0,20240111_030126,3.0,,,,,,,
1.0,1.0,0.9476504721811356,1.0,1.0,1.0,1.0,1.0,0.8643162393162392,0.8942307692307693,0.8857142857142857,0.9348290598290598,0.9276190476190476,0.8857142857142857,0.858095238095238,0.8942307692307693,0.9960009897970832,0.0292756557464599,0.007,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,6,1,1,0.2,3,20240111_063433,1.0,196.0,256.0,5.0,2.0,1.0,0.4,2.0
0.9733333333333334,0.99,0.9476504721811356,0.98,1.0,0.9818181818181818,0.987878787878788,0.9888888888888888,0.8844017094017093,0.9102564102564102,0.9142857142857144,0.9497863247863249,0.9504761904761906,0.9142857142857144,0.8910476190476191,0.9102564102564102,0.9988019366632084,0.0244019031524658,0.003,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,0,0.7,0,20240111_225020,1.0,64.0,196.0,8.0,1.0,1.0,0.6,2.0
1.0,1.0,0.9476504721811356,1.0,1.0,1.0,1.0,1.0,0.8463675213675214,0.8717948717948718,0.8742857142857143,0.9188034188034188,0.921904761904762,0.8742857142857143,0.8508571428571428,0.8717948717948718,0.995999286187646,0.020212173461914,0.003,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,1,0,0.8,0,20240112_144156,,,,,,,,
0.9739507290095524,0.9882699849170438,0.9476504721811356,0.9843861236802413,1.0,0.9865536723163842,0.98879472693032,0.9879183673469388,0.9006410256410257,0.9198717948717948,0.9257142857142856,0.9487179487179488,0.9514285714285714,0.9257142857142856,0.9085714285714286,0.9198717948717948,0.99845184492384,0.0193593502044677,0.005,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,21,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,9,2,1,0.7,0,20240112_230725,1.0,196.0,342.0,5.0,2.0,2.0,0.6,3.0
1.0,1.0,0.9476504721811354,1.0,1.0,1.0,1.0,1.0,0.876068376068376,0.8974358974358975,0.9028571428571428,0.9316239316239316,0.936190476190476,0.9028571428571428,0.8847619047619046,0.8974358974358975,0.9982855300525222,0.0255830287933349,0.005,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,18,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,6,2,1,0.7,2,20240111_134621,2.0,,,,,,,
0.9512127512127512,0.9765072765072766,0.947644783251792,0.9738045738045736,1.0,0.972093023255814,0.9736434108527132,0.975,0.8598290598290598,0.8910256410256411,0.8971428571428571,0.9476495726495724,0.9485714285714286,0.8971428571428571,0.8662857142857144,0.8910256410256411,0.9959835278003508,0.0214018821716308,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,13,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,256,6,1,2,0.2,0,20240110_150345,1.0,256.0,612.0,7.0,2.0,2.0,0.1,0.0
0.961025641025641,0.9824615384615384,0.947644783251792,0.9766153846153844,1.0,0.9797740112994352,0.983145009416196,0.9818775510204082,0.8431623931623932,0.8782051282051282,0.8742857142857143,0.9262820512820512,0.9285714285714286,0.8742857142857143,0.8441904761904763,0.8782051282051282,0.9977889279015448,0.0198161602020263,0.008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,5,1,0,0.6,0,20240110_201454,1.0,64.0,342.0,6.0,1.0,0.0,0.0,0.0
1.0,1.0,0.947644783251792,1.0,1.0,1.0,1.0,1.0,0.8897435897435898,0.9166666666666666,0.9142857142857144,0.9572649572649572,0.96,0.9142857142857144,0.8910476190476191,0.9166666666666666,0.9913808010030852,0.0256187915802001,0.006,CrossEntropyLoss,10,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,1,1,0.3,0,20240111_101834,1.0,,,,,,,
0.981881881881882,0.9918168168168168,0.947644783251792,0.9864114114114114,0.9976744186046512,0.9860465116279068,0.9891472868217054,0.9916666666666668,0.8542735042735041,0.8846153846153846,0.8857142857142857,0.9337606837606836,0.9342857142857144,0.8857142857142857,0.8592380952380951,0.8846153846153846,0.9979356512643338,0.0184967517852783,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,6,2,1,0.8,2,20240111_133057,2.0,,,,,,,
0.9568888888888888,0.9798333333333332,0.947644783251792,0.9756666666666668,1.0,0.977777777777778,0.9802469135802468,0.9782608695652174,0.8594017094017093,0.8878205128205128,0.8914285714285715,0.948931623931624,0.9506666666666668,0.8914285714285715,0.8655238095238094,0.8878205128205128,0.994395976755953,0.0192852020263671,0.001,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,128,6,2,1,0.5,0,20240111_173319,1.0,,,,,,,
0.9658039215686276,0.9822352941176472,0.947644783251792,0.9822352941176472,0.9983333333333334,0.9831073446327684,0.983126177024482,0.9817959183673468,0.8536324786324787,0.8846153846153846,0.8857142857142857,0.9455128205128204,0.9457142857142856,0.8857142857142857,0.8561904761904763,0.8846153846153846,0.99627569681885,0.017913818359375,0.001,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,20,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,9,2,0,0.1,0,20240112_133728,,,,,,,,
1.0,1.0,0.9476390943224484,1.0,1.0,1.0,1.0,1.0,0.907051282051282,0.9262820512820512,0.9257142857142856,0.9620726495726496,0.9619047619047618,0.9257142857142856,0.9076190476190475,0.9262820512820512,0.9951904976072804,0.0247802734375,0.0008,CrossEntropyLoss,16,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,196,5,2,2,0.4,0,20240111_042339,1.0,196.0,196.0,9.0,2.0,1.0,0.2,2.0
0.9783783783783784,0.991891891891892,0.9476390943224484,0.9837837837837838,1.0,0.9861522198731502,0.9907681465821,0.9916666666666668,0.9465811965811964,0.9551282051282052,0.9542857142857144,0.967948717948718,0.9657142857142856,0.9542857142857144,0.9466666666666668,0.9551282051282052,0.9976952293824928,0.0211367607116699,0.008,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,11,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,1,2,0.4,2,20240110_230924,1.0,512.0,256.0,7.0,2.0,2.0,0.3,0.0
0.992,0.996,0.9476334053931048,0.996,1.0,0.9966101694915256,0.9966101694915256,0.9959183673469388,0.8974358974358975,0.9134615384615384,0.9085714285714286,0.9508547008547008,0.9533333333333333,0.9085714285714286,0.8961904761904761,0.9134615384615384,0.9903081659111158,0.0184442996978759,0.0008,CrossEntropyLoss,64,Adam,"(0.9, 0.999)",False,0.0,17,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,612,5,1,0,0.7,0,20240111_185240,1.0,,,,,,,
0.927384960718294,0.964520202020202,0.9466549095460234,0.9574915824915824,0.9962962962962963,0.9566137566137568,0.9613756613756614,0.9604743083003952,0.9149572649572648,0.9326923076923076,0.9314285714285714,0.9636752136752136,0.963809523809524,0.9314285714285714,0.915047619047619,0.9326923076923076,0.9948206014082036,0.0229871273040771,0.002,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,23,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,512,5,2,1,0.3,3,20240112_081344,1.0,512.0,64.0,8.0,1.0,2.0,0.2,3.0
0.9356092935040304,0.9677809388335704,0.9466321538286492,0.965149359886202,0.9976744186046512,0.963107822410148,0.9646229739252996,0.9666666666666666,0.9175213675213676,0.9326923076923076,0.9371428571428572,0.9561965811965814,0.9590476190476188,0.9371428571428572,0.9234285714285716,0.9326923076923076,0.9968679140494964,0.020378828048706,0.003,CrossEntropyLoss,48,Adam,"(0.9, 0.999)",False,0.0,19,"[0, 2]","[0, 2]",0.05,VariableCNN,False,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,64,7,2,1,0.1,3,20240111_122529,1.0,64.0,196.0,5.0,1.0,1.0,0.8,2.0
0.9279420289855072,0.9666376811594204,0.9466321538286492,0.9586376811594204,1.0,0.9634920634920634,0.968253968253968,0.964822134387352,0.8696581196581198,0.8942307692307693,0.8914285714285715,0.936965811965812,0.938095238095238,0.8914285714285715,0.8704761904761905,0.8942307692307693,0.9981920444846496,0.0256407260894775,0.005,CrossEntropyLoss,32,Adam,"(0.9, 0.999)",False,0.0,15,"[0, 2]","[0, 2]",0.05,VariableCNN,True,,2,71,"[1, 1]","[1, 1]",0.02,False,False,5,5,probability,0.3,True,4,342,7,1,1,0.4,0,20240110_191731,1.0,342.0,612.0,9.0,1.0,2.0,0.8,2.0
