val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_add_on_layers_lr,joint_ptypes_lr,warm_add_on_layers_lr,warm_ptypes_lr,last_layer_optimizer_lr,weight_decay,joint_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_epochs_gap,push_start,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,patience,min_pc_improvement,datetime,epochs_taken,warm_lr_step_size
0.0227272727272727,0.2363636363636363,0.0319148936170212,0.4666666666666666,0.5886524822695035,0.0319148936170212,0.026595744680851,0.0344827586206896,0.0,0.3181818181818182,0.0,0.3909090909090909,0.5851063829787234,0.0,0.0,0.0,0.0238053798675537,5.1786277294158936,4.804169178009033,6.869349479675293,4.687268495559692,0.7740863561630249,1,27,"(156, 520, 27)",log,0.2,0.0064081888538568,0.0092318180147044,0.0054608862964287,0.0008838350467804,0.0001066578964811,0.0008169143876547,0.0443710915307697,18,1,-9.6,2.4,0.001,1000000,18,26,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_121311,3.0,20.0
0.0204678362573099,0.2587719298245614,0.0319148936170212,0.4166666666666667,0.5478723404255319,0.0319148936170212,0.0319148936170212,0.028735632183908,0.0126126126126126,0.3468468468468468,0.0319148936170212,0.3873873873873873,0.5673758865248226,0.0319148936170212,0.0191489361702127,0.0333333333333333,0.0553574562072753,4.981325149536133,3.7901867628097534,5.754382371902466,3.625047445297241,0.7585293650627136,1,29,"(156, 520, 29)",log,0.6,0.0089799332878117,0.0080536732424855,0.0086912650041018,0.0003124832009081,0.0005565083497472,0.0006847602863388,0.0933346040020623,20,1,-9.6,2.4,0.001,1000000,14,27,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240213_105739,2.0,2.0
0.0237688237688237,0.0267094017094017,0.0240384615384615,0.0329182799771035,0.0324700490141666,0.0240384615384615,0.022542735042735,0.0267094017094017,0.0206666666666666,0.025,0.0319148936170212,0.0183333333333333,0.0230496453900709,0.0319148936170212,0.026241134751773,0.0333333333333333,0.0758333206176757,4.89046049118042,2.849327802658081,3.063893318176269,2.6513878107070923,605.1824951171875,3,7,"(468, 520, 7)",linear,0.5,0.0092215039972099,0.0050725946189859,0.0021486101463687,0.0006319345649129,0.0006817480471677,0.0003447564797758,0.0303151696395288,19,1,-9.6,2.4,0.001,1000000,8,12,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240206_234213,15.0,
0.01680672268907563,0.2857142857142857,0.02127659574468085,0.42857142857142855,0.5957446808510638,0.02127659574468085,0.02127659574468085,0.022988505747126436,0.005797101449275362,0.3565217391304348,0.010638297872340425,0.3782608695652174,0.6223404255319149,0.010638297872340425,0.0070921985815602835,0.013333333333333334,0.027658462524414062,8.577706813812256,4.469125032424927,7.054031610488892,4.132528781890869,0.9796308875083923,3,19,"(468, 520, 19)",log,0.5,0.00414242965017602,0.0027522297489179135,0.002847564017903746,0.0008474217167536297,0.00057295272642879,0.00013730596941511716,0.07659599620527278,16,1,-9.600000000000001,2.4,0.001,1000000,17,21,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_141434,5.0,3.0
0.0096969696969696,0.2227272727272727,0.0212765957446808,0.4257575757575757,0.5443262411347517,0.0212765957446808,0.0156028368794326,0.0172413793103448,0.0218181818181818,0.3545454545454545,0.0425531914893617,0.4159090909090909,0.6143617021276596,0.0425531914893617,0.025531914893617,0.0533333333333333,0.0218074321746826,4.874071836471558,3.285329818725586,5.216717004776001,3.140758395195008,0.766689121723175,1,29,"(156, 520, 29)",log,0.8,0.0042423829608503,0.0039024994347814,0.0052010576909453,0.0003965215296124,0.0004218168992248,0.0006792248633592,0.0609864024609088,17,1,-9.6,2.4,0.001,1000000,16,21,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_141404,2.0,7.0
0.0127118644067796,0.2796610169491525,0.0212765957446808,0.443502824858757,0.5780141843971631,0.0212765957446808,0.0159574468085106,0.0229885057471264,0.0,0.3534482758620689,0.0,0.3620689655172414,0.5425531914893617,0.0,0.0,0.0,0.021712303161621,5.299020767211914,3.307331204414368,5.324883222579956,3.1933597326278687,0.7730305194854736,1,27,"(156, 520, 27)",log,0.8,0.0044733084029802,0.0059828668821333,0.0033337356882591,0.0009515239888282,0.0007882803738696,0.0001324641212214,0.0451381591419387,11,1,-9.6,2.4,0.001,1000000,17,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_141257,3.0,2.0
0.0121212121212121,0.2272727272727272,0.0212765957446808,0.5290909090909092,0.6829787234042554,0.0212765957446808,0.0141843971631205,0.0229885057471264,0.0113636363636363,0.2932692307692308,0.0212765957446808,0.4818376068376068,0.640661938534279,0.0212765957446808,0.0145067698259187,0.02,0.0240418910980224,7.572253465652466,5.219310522079468,7.56402587890625,5.110171556472778,0.7792720794677734,2,25,"(312, 520, 25)",linear,0.0,0.0017701492114182,0.0043360683825382,0.0099780507640981,0.0002340824628152,0.000309947605383,0.0006302915508976,0.014416949305157,12,1,-9.6,2.4,0.001,1000000,16,21,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_141245,3.0,6.0
0.0041757443718228,0.2129629629629629,0.0212765957446808,0.696875,0.8751329787234042,0.0212765957446808,0.0047976637463496,0.0229885057471264,0.0117647058823529,0.1294117647058823,0.0106382978723404,0.6588235294117647,0.7446808510638298,0.0106382978723404,0.0106382978723404,0.0133333333333333,0.0219862461090087,5.923731565475464,4.687722444534302,7.283077001571655,4.599042177200317,0.9814955592155457,1,19,"(156, 520, 19)",linear,0.3,0.0056114883284191,0.0023365266010317,0.0074294343105022,0.000733708727448,0.0002638069220634,0.000519626750297,0.0405080887678239,13,1,-9.6,2.4,0.001,1000000,12,27,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_141029,4.0,19.0
0.010752688172043,0.314516129032258,0.0212765957446808,0.4274193548387097,0.6170212765957447,0.0212765957446808,0.0141843971631205,0.0229885057471264,0.0350877192982456,0.3771929824561403,0.0638297872340425,0.4166666666666667,0.6329787234042553,0.0638297872340425,0.0673758865248226,0.0533333333333333,0.0239574909210205,5.700977325439453,2.9815146923065186,5.108534812927246,2.8237483501434326,0.7787721753120422,2,27,"(312, 520, 27)",log,1.0,0.0067570037611426,0.0042484186786803,0.0021801821621011,0.0005206769404177,0.0002565849537429,0.0005937182098702,0.0565233831391677,11,1,-9.6,2.4,0.001,1000000,18,23,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_141003,8.0,5.0
0.0045379537953795,0.1584158415841584,0.0212765957446808,0.7452145214521452,0.8645390070921986,0.0212765957446808,0.0048758865248226,0.0229885057471264,0.0067821067821067,0.1704545454545454,0.0319148936170212,0.7769728535353536,0.9003841607565013,0.0319148936170212,0.0105707531239446,0.0266666666666666,0.0228290557861328,6.388129711151123,4.505288362503052,7.682481527328491,4.401585817337036,1.0726312398910522,1,17,"(156, 520, 17)",linear,0.4,0.0074901105606786,0.0084092423639378,0.003300426088324,0.00023577285908,0.0004440780517751,0.0009124537571809,0.0735880306661155,14,1,-9.6,2.4,0.001,1000000,20,24,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_140803,5.0,20.0
0.0148809523809523,0.2366071428571428,0.0212765957446808,0.4285714285714285,0.5531914893617021,0.0212765957446808,0.0248226950354609,0.0172413793103448,0.0061162079510703,0.3165137614678899,0.0106382978723404,0.4036697247706422,0.5638297872340425,0.0106382978723404,0.0141843971631205,0.0066666666666666,0.0294263362884521,8.78730821609497,5.2705912590026855,7.482176542282104,5.022263526916504,0.768383264541626,3,29,"(468, 520, 29)",log,0.1,0.0039577461413434,0.0036742852836436,0.0079121325918886,0.0007845968785722,0.0005600340592546,0.0009803897417054,0.0085894256048483,1,1,-9.6,2.4,0.001,1000000,11,29,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_140757,5.0,12.0
0.0133333333333333,0.32,0.0212765957446808,0.468,0.6861702127659575,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.0,0.2718446601941747,0.0,0.3980582524271844,0.5531914893617021,0.0,0.0,0.0,0.0218696594238281,5.17793345451355,4.58167576789856,6.963690042495728,4.510530233383179,0.8904064893722534,1,21,"(156, 520, 21)",log,0.3,0.007478416825835,0.0017899464400315,0.0008866465559919,0.0004025152576098,0.0005676325229649,0.0007309100560687,0.0800798295648123,5,1,-9.6,2.4,0.001,1000000,10,21,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_140636,3.0,5.0
0.0144927536231884,0.2608695652173913,0.0212765957446808,0.4478260869565217,0.601063829787234,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.0106060606060606,0.3363636363636363,0.0212765957446808,0.3803030303030302,0.551418439716312,0.0212765957446808,0.0124113475177304,0.0266666666666666,0.0260717868804931,8.139201164245605,4.711522102355957,6.924997091293335,4.448793649673462,0.7898543477058411,3,27,"(468, 520, 27)",log,0.3,0.0056778991619558,0.0099098369096908,0.0047474160158127,0.0005220529819401,0.000541981312452,0.0009356215442426,0.0062261737639972,13,1,-9.6,2.4,0.001,1000000,13,28,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_140052,2.0,9.0
0.0134408602150537,0.314516129032258,0.0212765957446808,0.4314516129032258,0.6223404255319149,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.0130718954248366,0.284313725490196,0.0212765957446808,0.4117647058823529,0.574468085106383,0.0212765957446808,0.0141843971631205,0.0266666666666666,0.0249052047729492,6.2082295417785645,4.185079574584961,6.727633476257324,3.9200825691223145,0.9737588167190552,2,19,"(312, 520, 19)",log,0.6,0.0024060082697792,0.0086708429968437,0.0033412545002937,0.0006493641073037,0.0002253395365915,0.0004534787307324,0.0775739016746324,20,1,-9.6,2.4,0.001,1000000,15,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_135850,9.0,2.0
0.0028301886792452,0.1981132075471698,0.0212765957446808,0.6147390345503553,0.7464078474716772,0.0212765957446808,0.0031914893617021,0.0229885057471264,0.0035087719298245,0.2210526315789473,0.0106382978723404,0.528421052631579,0.7042553191489362,0.0106382978723404,0.0035460992907801,0.0133333333333333,0.0266838073730468,10.578505039215088,4.532345533370972,7.071276426315308,4.128430843353272,0.9782880544662476,3,19,"(468, 520, 19)",linear,0.5,0.0061259584588158,0.009891662887003,0.0042651262850503,0.0001834632380463,0.0002677713012943,0.0002871933006264,0.0053681146234029,4,1,-9.6,2.4,0.001,1000000,15,28,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_135824,4.0,15.0
0.0144927536231884,0.2565217391304348,0.0212765957446808,0.4347826086956521,0.5957446808510638,0.0212765957446808,0.0248226950354609,0.0172413793103448,0.0242424242424242,0.3454545454545454,0.0319148936170212,0.45,0.6648936170212766,0.0319148936170212,0.0283687943262411,0.04,0.0241091251373291,6.142969846725464,4.5941689014434814,6.646110773086548,4.36624813079834,0.7743037939071655,2,25,"(312, 520, 25)",log,0.3,0.0048774188868554,0.0057838970120965,0.0071208535034015,0.0006615002922714,0.0007475864641977,0.0009363799911517,0.0038082776914059,8,1,-9.6,2.4,0.001,1000000,13,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_135557,3.0,1.0
0.0084033613445378,0.2857142857142857,0.0212765957446808,0.4257703081232493,0.5815602836879433,0.0212765957446808,0.0106382978723404,0.0229885057471264,0.0122324159021406,0.3302752293577982,0.0212765957446808,0.4036697247706422,0.5638297872340425,0.0212765957446808,0.0141843971631205,0.0266666666666666,0.0219719409942626,4.721725702285767,3.1478111743927,5.429471015930176,3.09970486164093,0.8830862045288086,1,21,"(156, 520, 21)",log,1.0,0.0053965721311155,0.0082215434399793,0.007680386585457,0.0007798515845361,0.0001284083862073,0.0008072801217812,0.0383033314757063,4,1,-9.6,2.4,0.001,1000000,13,23,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_135058,3.0,10.0
0.0046757164404223,0.1666666666666666,0.0212765957446808,0.7577450980392156,0.8967021276595744,0.0212765957446808,0.0050736497545008,0.0229885057471264,0.0122529485166847,0.2197802197802197,0.0531914893617021,0.6781475667189952,0.8416109422492402,0.0531914893617021,0.017940924323903,0.0533333333333333,0.0226891040802001,6.241919279098511,3.976241827011109,6.909725666046143,3.860629439353943,1.091571807861328,1,17,"(156, 520, 17)",linear,0.7,0.0064598968380145,0.0079580368659677,0.0073455092437252,0.000978818323148,0.000664235595756,0.0009831000618048,0.0451711434407046,10,1,-9.6,2.4,0.001,1000000,15,22,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_134919,5.0,12.0
0.0141242937853107,0.2796610169491525,0.0212765957446808,0.4872881355932203,0.6648936170212766,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.0092592592592592,0.3148148148148148,0.0106382978723404,0.4722222222222222,0.6595744680851063,0.0106382978723404,0.0106382978723404,0.0133333333333333,0.0242400169372558,7.091222524642944,5.165360927581787,7.317058563232422,4.895442485809326,0.8198594450950623,2,23,"(312, 520, 23)",linear,0.1,0.0040078538207411,0.0069231897070803,0.007446175399979,0.0005696567788983,0.0005360596174544,0.000450312868708,0.0548399910953044,3,1,-9.6,2.4,0.001,1000000,18,24,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_134907,2.0,4.0
0.0140056022408963,0.2857142857142857,0.0212765957446808,0.4663865546218487,0.6542553191489362,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.0288461538461538,0.3173076923076923,0.0425531914893617,0.4182692307692308,0.5797872340425532,0.0425531914893617,0.0319148936170212,0.0533333333333333,0.0226352214813232,5.207453012466431,3.736889362335205,6.474201440811157,3.4474973678588867,1.0674809217453003,1,17,"(156, 520, 17)",log,0.9,0.0086707323076207,0.0097918947846093,0.0024195383929406,0.0008764265477239,0.0007854646400521,0.0001537042114537,0.0203510196152421,3,1,-9.6,2.4,0.001,1000000,12,26,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_134623,7.0,13.0
0.0087431693989071,0.3032786885245901,0.0212765957446808,0.5225409836065574,0.7420212765957447,0.0212765957446808,0.0113475177304964,0.0229885057471264,0.0,0.2647058823529412,0.0,0.4705882352941176,0.6276595744680851,0.0,0.0,0.0,0.0268018245697021,9.37700653076172,4.5655553340911865,6.886911392211914,4.219237327575684,0.8811789751052856,3,21,"(468, 520, 21)",linear,0.4,0.002752700996492,0.0034193629116957,0.0048239022900728,0.0004932940520142,0.0001736028506753,0.0003206579506379,0.0323670243553176,16,1,-9.6,2.4,0.001,1000000,16,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_134510,3.0,6.0
0.0128205128205128,0.2692307692307692,0.0212765957446808,0.4487179487179487,0.6170212765957447,0.0212765957446808,0.0212765957446808,0.0172413793103448,0.009090909090909,0.3272727272727272,0.0106382978723404,0.4,0.5531914893617021,0.0106382978723404,0.0106382978723404,0.0133333333333333,0.0250678062438964,8.337174415588379,4.12153172492981,6.15283203125,3.875016927719116,0.7608789205551147,3,29,"(468, 520, 29)",log,0.5,0.0046841574485353,0.0030058055690283,0.0079550162838312,0.0001613955273008,0.0003468739207763,0.0003856482748522,0.0665769000915955,12,1,-9.6,2.4,0.001,1000000,10,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_134451,3.0,10.0
0.0142450142450142,0.2735042735042735,0.0212765957446808,0.4316239316239316,0.5797872340425532,0.0212765957446808,0.0177304964539007,0.0229885057471264,0.003030303030303,0.3272727272727272,0.0106382978723404,0.3836363636363636,0.5340425531914894,0.0106382978723404,0.0035460992907801,0.0133333333333333,0.0267412662506103,8.297523260116577,5.620022535324097,8.538117408752441,5.231050252914429,0.9699413776397704,3,19,"(468, 520, 19)",log,0.0,0.0066790717699217,0.0056550016652242,0.0040140455166212,0.0009889721707961,0.0008483470227905,0.0007332827590006,0.0833855226804607,13,1,-9.6,2.4,0.001,1000000,20,20,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_134310,3.0,11.0
0.0172413793103448,0.2672413793103448,0.0212765957446808,0.4482758620689655,0.5957446808510638,0.0212765957446808,0.0212765957446808,0.0229885057471264,0.003003003003003,0.3288288288288288,0.0106382978723404,0.4707207207207207,0.6861702127659575,0.0106382978723404,0.0070921985815602,0.0066666666666666,0.022385835647583,4.856979846954346,3.631393551826477,5.610590219497681,3.512390375137329,0.8035416007041931,1,23,"(156, 520, 23)",log,0.7,0.0072736540140268,0.0082395934283668,0.0072329401658191,0.000355480525766,0.0009910844869175,0.0007700327917454,0.0412873310084379,8,1,-9.6,2.4,0.001,1000000,14,20,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_134212,10.0,4.0
0.0146198830409356,0.25,0.0212765957446808,0.4736842105263157,0.6063829787234043,0.0212765957446808,0.0248226950354609,0.0172413793103448,0.0,0.3119266055045872,0.0,0.4036697247706422,0.574468085106383,0.0,0.0,0.0,0.0217618942260742,4.911210298538208,3.774856567382813,5.792614459991455,3.6855039596557617,0.7818359732627869,1,27,"(156, 520, 27)",log,0.6,0.004260463175638,0.0024196718585449,0.0044770864501946,0.0005506857971202,0.0004760922864202,0.0009887341983006,0.072730196590675,1,1,-9.6,2.4,0.001,1000000,18,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_134155,3.0,12.0
0.0081967213114754,0.3032786885245901,0.0212765957446808,0.4401639344262295,0.624468085106383,0.0212765957446808,0.0106382978723404,0.0229885057471264,0.0,0.3478260869565217,0.0,0.3826086956521739,0.5851063829787234,0.0,0.0,0.0,0.0235159397125244,6.5139710903167725,4.610257148742676,6.694454669952393,4.434781312942505,0.7626048922538757,2,29,"(312, 520, 29)",log,0.3,0.0048305808784659,0.0064970633613219,0.0037897093909761,0.0001819757833475,0.0004090399470306,0.0006344623201092,0.0633165960831694,18,1,-9.6,2.4,0.001,1000000,16,24,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_133739,4.0,5.0
0.0111111111111111,0.2916666666666667,0.0212765957446808,0.4166666666666667,0.5638297872340425,0.0212765957446808,0.0141843971631205,0.0229885057471264,0.0062305295950155,0.308411214953271,0.0106382978723404,0.3878504672897196,0.526595744680851,0.0106382978723404,0.0070921985815602,0.0133333333333333,0.0268878936767578,8.121049404144287,5.49799108505249,8.353196620941162,5.075027227401733,0.9849920868873596,3,19,"(468, 520, 19)",log,0.1,0.0008084727478665,0.0063526895367494,0.0092288355328584,0.0006887639463947,0.000231271549658,0.0009678951986701,0.0915260718979312,19,1,-9.6,2.4,0.001,1000000,13,26,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_133655,4.0,16.0
0.0087719298245614,0.25,0.0212765957446808,0.4491228070175438,0.597872340425532,0.0212765957446808,0.0177304964539007,0.0172413793103448,0.0085470085470085,0.3675213675213675,0.0106382978723404,0.4102564102564102,0.6276595744680851,0.0106382978723404,0.0106382978723404,0.0133333333333333,0.0217220783233642,4.90153956413269,3.8241411447525024,5.816736698150635,3.715284466743469,0.7852574586868286,1,27,"(156, 520, 27)",log,0.6,0.0003255814689095,0.0031214135326798,0.0029397599832548,0.0001761575227639,0.0007770715095423,0.0009115701694526,0.0381603399540899,13,1,-9.6,2.4,0.001,1000000,14,21,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_133516,2.0,20.0
0.0087719298245614,0.25,0.0212765957446808,0.4809941520467836,0.6418439716312057,0.0212765957446808,0.0159574468085106,0.0172413793103448,0.0251572327044025,0.3160377358490566,0.0425531914893617,0.4528301886792453,0.6702127659574468,0.0425531914893617,0.0460992907801418,0.0333333333333333,0.0236108303070068,6.173211574554443,4.651045799255371,6.655032634735107,4.429504632949829,0.761397659778595,2,29,"(312, 520, 29)",log,0.3,0.0072264667177593,0.0080994701294911,0.0024658653562002,0.0007334634718625,0.0006535520228374,0.000962666681767,0.0728977691611042,15,1,-9.6,2.4,0.001,1000000,11,30,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_133505,2.0,19.0
0.0102339181286549,0.2543859649122807,0.0212765957446808,0.4546783625730994,0.5939716312056738,0.0212765957446808,0.0124113475177304,0.0229885057471264,0.0158730158730158,0.3,0.0212765957446808,0.4,0.5531914893617021,0.0212765957446808,0.0248226950354609,0.02,0.0245811939239501,5.1419947147369385,3.3121453523635864,5.581889629364014,3.109572172164917,0.8865694999694824,2,21,"(312, 520, 21)",log,1.0,0.0069039465783978,0.0037225937441651,0.0012703407413699,0.0006527383083991,0.0004041666423712,0.0009485620454167,0.096517383816913,3,1,-9.6,2.4,0.001,1000000,13,24,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_133423,4.0,14.0
0.0092753623188405,0.2608695652173913,0.0212765957446808,0.458695652173913,0.5824468085106383,0.0212765957446808,0.0113475177304964,0.0229885057471264,0.0,0.3181818181818182,0.0,0.4090909090909091,0.6063829787234043,0.0,0.0,0.0,0.0237953662872314,6.811944961547852,5.4470860958099365,7.67205810546875,5.264524221420288,0.7621470093727112,2,29,"(312, 520, 29)",log,0.0,0.0054878209817943,0.0068684848274857,0.0091486570457762,0.0003044093547091,0.000640810770792,0.0009340764921527,0.0693918201967696,18,1,-9.6,2.4,0.001,1000000,12,25,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_132959,3.0,13.0
0.0126050420168067,0.2815126050420168,0.0212765957446808,0.4159663865546218,0.5638297872340425,0.0212765957446808,0.0212765957446808,0.0172413793103448,0.015015015015015,0.3378378378378378,0.0212765957446808,0.4594594594594595,0.6702127659574468,0.0212765957446808,0.0248226950354609,0.02,0.023961067199707,6.494930744171143,4.555417776107788,6.718853712081909,4.383055210113525,0.7837077975273132,2,25,"(312, 520, 25)",log,0.3,0.0085065557410288,0.0094187446373923,0.0092940950943462,0.0003172165638939,0.000895522931515,0.0005911589914935,0.029226928941179,17,1,-9.6,2.4,0.001,1000000,11,27,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_132800,5.0,5.0
0.0098039215686274,0.2815126050420168,0.0212765957446808,0.4397759103641457,0.599290780141844,0.0212765957446808,0.0195035460992907,0.0172413793103448,0.0155763239875389,0.3177570093457944,0.0212765957446808,0.3504672897196261,0.5159574468085106,0.0212765957446808,0.0177304964539007,0.0266666666666666,0.0235552787780761,6.572414398193359,4.662275075912476,6.88877272605896,4.439450740814209,0.766122579574585,2,29,"(312, 520, 29)",log,0.3,0.005653333209734,0.007236546125253,0.0001184555783862,0.0008781484790542,0.0002950546138146,0.0003764619450417,0.0192334007142542,6,1,-9.6,2.4,0.001,1000000,20,29,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_132720,2.0,5.0
0.0125,0.2875,0.0212765957446808,0.4291666666666666,0.5851063829787234,0.0212765957446808,0.0212765957446808,0.0172413793103448,0.009009009009009,0.3333333333333333,0.0106382978723404,0.3873873873873873,0.5851063829787234,0.0106382978723404,0.0106382978723404,0.0133333333333333,0.0268161296844482,8.226491451263428,5.291776657104492,7.812210083007812,4.978197574615479,0.8916584253311157,3,21,"(468, 520, 21)",log,0.1,0.0066744564119294,0.0056504855960551,0.0058522030268416,0.0003950236028779,0.0005530528155501,0.000936940386155,0.0517160122470752,4,1,-9.6,2.4,0.001,1000000,12,27,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,2,1,20240219_132536,3.0,12.0
0.0069444444444444,0.2875,0.0212765957446808,0.4475,0.6191489361702128,0.0212765957446808,0.0141843971631205,0.0172413793103448,0.0146198830409356,0.3596491228070175,0.0212765957446808,0.3903508771929824,0.601063829787234,0.0212765957446808,0.0177304964539007,0.0266666666666666,0.0225389003753662,5.119354248046875,3.578493595123291,5.955540895462036,3.556631922721863,0.9781453013420104,1,19,"(156, 520, 19)",log,0.8,0.0081391437029129,0.0042141863091616,0.0094158806658588,0.0005721187052634,0.0002789313674588,0.0005143420693641,0.0777867312207538,20,1,-9.6,2.4,0.001,1000000,19,27,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_132337,7.0,11.0
0.0165289256198347,0.2975206611570248,0.0212765957446808,0.4710743801652892,0.6702127659574468,0.0212765957446808,0.0212765957446808,0.0229885057471264,0.015015015015015,0.3423423423423423,0.0212765957446808,0.3648648648648648,0.5372340425531915,0.0212765957446808,0.0177304964539007,0.0266666666666666,0.0245091915130615,5.042744398117065,3.7457629442214966,5.803080081939697,3.6642974615097046,0.7683256268501282,1,25,"(156, 520, 25)",log,0.6,0.0064216850465329,0.0034401394846617,0.0097903463939295,0.0003594895469717,0.000509982917432,0.0007130744591496,0.0490652202707706,3,1,-9.6,2.4,0.001,1000000,12,24,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,4,1,20240219_132311,7.0,14.0
