val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,rank,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_lr,joint_weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,last_layer_epochs,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,datetime
0.000267523,0.033707865,0.010638298,0.966427508,0.989489874,0.010638298,0.000253293,0.011494253,0.000299043,0.026315789,0.010638298,0.960677556,0.978845684,0.010638298,0.000241779,0.013333333,71,0.02316165,5.060207605,0.276856765,0.284981161,0.262603924,764.3821411,2,4,9,"(312, 520, 9)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_185327
0.000445633,0.022727273,0.010638298,0.9775,0.989574468,0.010638298,0.000417188,0.011494253,0,0.025974026,0,0.974025974,1,0,0,0,71,0.026194334,5.060041904,0.247837059,0.257766262,0.243348904,1467.938843,3,4,17,"(468, 520, 17)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184457
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023863792,5.051949501,0.222822197,0.23220399,0.219653711,2329.013184,2,4,27,"(312, 520, 27)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_182257
0.000241779,0.022727273,0.010638298,0.977394917,0.989476092,0.010638298,0.000226347,0.011494253,0,0.025974026,0,0.974025974,1,0,0,0,71,0.023471117,5.026027441,0.491642222,0.407794312,0.275505349,2477.859863,2,4,27,"(312, 520, 27)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_181640
0.000241984,0.011494253,0.010638298,0.988628026,0.989474876,0.010638298,0.000223964,0.011494253,0,0.013157895,0,0.986842105,1,0,0,0,71,0.023791313,5.058556795,0.239405915,0.248669229,0.235795476,1983.081543,2,4,23,"(312, 520, 23)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_180713
0.000247188,0.011494253,0.010638298,0.977136432,0.96820074,0.010638298,0.000228781,0.011494253,0,0.013157895,0,0.973684211,0.989361702,0,0,0,71,0.024041176,5.058769941,0.257254586,0.258532152,0.241410591,1953.396606,2,5,23,"(312, 520, 23)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_180430
0,0.02247191,0,0.97752809,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.024088383,5.040868044,0.53888461,0.450535506,0.304526791,1586.536865,2,5,17,"(312, 520, 17)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_174928
0,0.02247191,0,0.97752809,1,0,0,0,0.001031992,0.026315789,0.021276596,0.974221267,0.979591837,0.021276596,0.001668753,0.013333333,71,0.025308371,5.056448936,0.265193149,0.268247753,0.250040978,1445.896484,2,5,17,"(312, 520, 17)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_175131
0,0.011363636,0,0.988636364,1,0,0,0,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.024156809,5.05727458,0.247200303,0.257820889,0.243849061,1465.337891,2,5,17,"(312, 520, 17)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_175336
0,0.02247191,0,0.966292135,0.989361702,0,0,0,0.008658009,0.038961039,0.010638298,0.967532468,0.994680851,0.010638298,0.007092199,0.013333333,71,0.023897886,5.027025223,0.521369785,0.43219997,0.292305097,2112.008301,2,5,23,"(312, 520, 23)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_180147
0,0.02247191,0,0.97752809,1,0,0,0,0.002631579,0.026315789,0.010638298,0.975146199,0.990543735,0.010638298,0.00212766,0.013333333,71,0.026242971,5.015232801,0.542739838,0.453627631,0.285824418,1699.10437,3,5,17,"(468, 520, 17)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_183609
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.026411057,5.055584908,0.264806658,0.266614497,0.247130513,1452.789917,3,5,17,"(468, 520, 17)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184033
0,0.02247191,0,0.966292135,0.989361702,0,0,0,0,0.025974026,0,0.974025974,1,0,0,0,71,0.022399426,5.057916164,0.282425866,0.29125236,0.267494604,595.2543335,2,5,7,"(312, 520, 7)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184748
0,0.011363636,0,0.988636364,1,0,0,0,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.022432327,5.068901777,0.26485838,0.281552732,0.260101765,602.5873413,2,5,7,"(312, 520, 7)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_184845
0,0.02247191,0,0.966292135,0.978723404,0,0,0,0.000927644,0.038961039,0.010638298,0.961519962,0.989755713,0.010638298,0.000759878,0.013333333,71,0.023370981,5.04741025,0.549001455,0.483675897,0.320701897,1020.347229,2,5,11,"(312, 520, 11)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_185847
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.023787498,5.055864334,0.272876516,0.278075606,0.258103624,935.3005981,2,5,11,"(312, 520, 11)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190010
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.023382902,5.059428215,0.254625499,0.267541274,0.250725828,948.3814697,2,5,11,"(312, 520, 11)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190133
0,0.011363636,0,0.977272727,0.989361702,0,0,0,0.001403509,0.013333333,0.021276596,0.974074074,0.969267139,0.021276596,0.002239642,0.013333333,71,0.02376771,5.058309793,0.252379283,0.264011562,0.248454057,1121.043091,2,5,13,"(312, 520, 13)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_190937
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.023970127,5.044723749,0.544331074,0.462464586,0.311419085,1385.436035,2,5,15,"(312, 520, 15)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_191508
0,0.011363636,0,0.988636364,1,0,0,0,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023827791,5.059477568,0.266337514,0.270291492,0.252335191,1275.101563,2,5,15,"(312, 520, 15)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_191659
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.024003506,5.056213379,0.246139467,0.256119683,0.242479011,1639.42981,2,5,19,"(312, 520, 19)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_193021
0,0.02247191,0,0.95505618,0.978723404,0,0,0,0,0.038461538,0,0.948717949,0.989361702,0,0,0,71,0.027042389,5.028603077,0.532969356,0.439351588,0.298090115,1929.680908,2,5,21,"(312, 520, 21)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_193829
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.025626183,5.057865858,0.224195957,0.23320581,0.219941467,2331.609619,3,5,27,"(468, 520, 27)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_194919
0,0.011363636,0,0.988636364,1,0,0,0,0.000567376,0.013333333,0.021276596,0.973623188,0.968547641,0.021276596,0.000905387,0.013333333,71,0.024063349,5.023806334,0.51155296,0.422706276,0.285936594,2263.086426,2,5,25,"(312, 520, 25)",unused,0.9,-1,-1,0.007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_195224
0,0.011363636,0,0.988636364,1,0,0,0,0.000280702,0.013333333,0.010638298,0.986808511,0.989474876,0.010638298,0.000223964,0.013333333,71,0.023653507,5.058748245,0.284234524,0.292099401,0.264977857,598.6965942,3,5,7,"(468, 520, 7)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_202248
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.025397778,5.057014465,0.277564093,0.284599379,0.260375291,769.9979248,3,5,9,"(468, 520, 9)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_203442
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.025040627,5.063233376,0.256168142,0.269270062,0.251170427,951.1505737,3,5,11,"(468, 520, 11)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_205140
0,0.011363636,0,0.988636364,1,0,0,0,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.026032686,5.052590132,0.267783418,0.271288782,0.250936732,1283.028442,3,5,15,"(468, 520, 15)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_212421
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.026138067,5.060244799,0.249881618,0.260528162,0.245287262,1295.619995,3,5,15,"(468, 520, 15)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_212814
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.026417017,5.057342529,0.259873554,0.261289194,0.242358811,1795.760376,3,5,21,"(468, 520, 21)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_221421
0,0.011363636,0,0.988636364,1,0,0,0,0.000555556,0.013333333,0.021276596,0.986950355,0.979176098,0.021276596,0.000886525,0.013333333,71,0.026438713,5.057909727,0.243483827,0.252046362,0.238463596,1814.333252,3,5,21,"(468, 520, 21)",unused,0.9,-1,-1,7.00E-05,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_221945
0,0.011363636,0,0.988636364,1,0,0,0,0,0.013157895,0,0.986842105,1,0,0,0,71,0.026377201,5.059382915,0.250406042,0.251291826,0.232627667,2136.734375,3,5,25,"(468, 520, 25)",unused,0.9,-1,-1,0.0007,0.05,0,-1,60,1,-9.6,2.4,0.001,1000000,15,70,0,50,2,"[0, 2]","[0, 2]",0.05,TRUE,probability,probability,FALSE,TRUE,TRUE,156,94,156,70,FALSE,FALSE,0.2,20240314_224514
