val_macro_f1-score,val_macro_recall,val_micro_accuracy,val_macro_precision,val_weighted_precision,val_weighted_recall,val_weighted_f1-score,val_balanced_accuracy,test_macro_f1-score,test_macro_recall,test_micro_accuracy,test_macro_precision,test_weighted_precision,test_weighted_recall,test_weighted_f1-score,test_balanced_accuracy,epochs_taken,test_time,val_cross_ent,val_cluster,val_separation,val_avg_separation,val_p_avg_pair_dist,num_ptypes_per_class,ptype_length,prototype_shape,ptype_activation_fn,latent_weight,joint_features_lr,joint_ptypes_lr,warm_ptypes_lr,last_layer_optimizer_lr,weight_decay,joint_lr_step_size,warm_lr_step_size,cross_entropy_weight,cluster_weight,separation_weight,l1_weight,num_warm_epochs,push_gap,push_start,num_pushes,seq_count_thresh,trainRandomInsertions,trainRandomDeletions,trainMutationRate,oversample,encoding_mode,push_encoding_mode,applying_on_raw_data,augment_test_data,load_existing_train_test,train_batch_size,test_batch_size,num_classes,seq_target_length,addTagAndPrimer,addRevComplements,val_portion_of_train,patience,min_pc_improvement,datetime
0.009090909090909,0.2181818181818181,0.0106382978723404,0.4909090909090909,0.6170212765957447,0.0106382978723404,0.0106382978723404,0.0114942528735632,0.0047619047619047,0.2952380952380952,0.0212765957446808,0.4412698412698412,0.6347517730496454,0.0212765957446808,0.0106382978723404,0.0133333333333333,11,0.0267884731292724,5.047577381134033,0.1306726559996605,0.2184985876083374,0.1253346763551235,0.8043587803840637,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-19.200000000000003,2.4,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_171340
0.0046296296296296,0.2037037037037037,0.0106382978723404,0.632716049382716,0.7801418439716311,0.0106382978723404,0.0053191489361702,0.0114942528735632,0.0046296296296296,0.234375,0.0212765957446808,0.6173735119047619,0.802241641337386,0.0212765957446808,0.0070921985815602,0.02,11,0.0269768238067626,5.053508281707764,0.1302393898367881,0.2167701795697212,0.1249657645821571,0.8023297786712646,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-19.200000000000003,2.4,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_171242
0.0027548209366391,0.2892561983471074,0.0106382978723404,0.4892561983471075,0.7042553191489362,0.0106382978723404,0.0035460992907801,0.0114942528735632,0.0,0.2788461538461538,0.0,0.4519230769230769,0.6276595744680851,0.0,0.0,0.0,11,0.0267338752746582,5.044533967971802,0.1312890723347664,0.2211770117282867,0.1248401999473571,0.8054348230361938,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-19.200000000000003,0.6,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170946
0.0035714285714285,0.2321428571428571,0.0106382978723404,0.5290178571428571,0.6835106382978723,0.0106382978723404,0.0042553191489361,0.0114942528735632,0.0064102564102564,0.2836538461538461,0.0106382978723404,0.5576923076923077,0.776595744680851,0.0106382978723404,0.0141843971631205,0.0066666666666666,11,0.0267372131347656,5.0477142333984375,0.1306788399815559,0.2202563509345054,0.1241402588784694,0.7958642244338989,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-19.200000000000003,0.6,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170846
0.0063492063492063,0.1809523809523809,0.0106382978723404,0.5952380952380952,0.7393617021276596,0.0106382978723404,0.0070921985815602,0.0114942528735632,0.0,0.21875,0.0,0.5520833333333334,0.7340425531914894,0.0,0.0,0.0,11,0.0263874530792236,5.054075717926025,0.1309011057019233,0.2184318155050277,0.1247296445071697,0.7920295000076294,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-19.200000000000003,0.3,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170659
0.0088495575221238,0.2389380530973451,0.0106382978723404,0.4778761061946903,0.6170212765957447,0.0106382978723404,0.0106382978723404,0.0114942528735632,0.0,0.25,0.0,0.4,0.5212765957446809,0.0,0.0,0.0,11,0.0265026092529296,5.045814514160156,0.1296064481139183,0.2190077751874923,0.1244312971830368,0.8034200072288513,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-9.6,9.6,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170403
0.0085470085470085,0.2649572649572649,0.0106382978723404,0.4871794871794871,0.6702127659574468,0.0106382978723404,0.0106382978723404,0.0114942528735632,0.0,0.2788461538461538,0.0,0.4807692307692308,0.6702127659574468,0.0,0.0,0.0,11,0.0267941951751709,5.042467355728149,0.1320973858237266,0.2180399075150489,0.1249370835721492,0.801004946231842,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-9.6,4.8,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170206
0.0018518518518518,0.2037037037037037,0.0106382978723404,0.6491769547325104,0.7990543735224587,0.0106382978723404,0.002127659574468,0.0114942528735632,0.0036507936507936,0.27,0.0212765957446808,0.5520192307692308,0.7255523731587562,0.0212765957446808,0.0038838230327592,0.0266666666666666,11,0.0262305736541748,5.049708604812622,0.1332536116242408,0.2199339643120765,0.1261619254946708,0.8058062195777893,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-9.6,4.8,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_170107
0.0062893081761006,0.1886792452830188,0.0106382978723404,0.589622641509434,0.7074468085106383,0.0106382978723404,0.0070921985815602,0.0114942528735632,0.0040178571428571,0.2395833333333333,0.0212765957446808,0.5335343567251463,0.6406308324001494,0.0212765957446808,0.0041033434650455,0.0266666666666666,11,0.0266361236572265,5.049095630645752,0.1320291385054588,0.2222449481487274,0.1245575211942195,0.8055016994476318,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-9.6,2.4,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165909
0.0035087719298245,0.2456140350877192,0.0106382978723404,0.5460526315789473,0.7154255319148937,0.0106382978723404,0.0042553191489361,0.0114942528735632,0.0040816326530612,0.2448979591836734,0.0106382978723404,0.4821428571428571,0.6090425531914894,0.0106382978723404,0.0042553191489361,0.0133333333333333,11,0.0268473625183105,5.045885801315308,0.13099205493927,0.2216220125555992,0.125134989619255,0.8045948147773743,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-9.6,1.2,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165810
0.0059523809523809,0.2321428571428571,0.0106382978723404,0.4866071428571428,0.6223404255319149,0.0106382978723404,0.0070921985815602,0.0114942528735632,0.0048543689320388,0.2815533980582524,0.0106382978723404,0.4110032362459547,0.5673758865248227,0.0106382978723404,0.0053191489361702,0.0133333333333333,11,0.0263431072235107,5.043996572494507,0.1314226314425468,0.2169909253716468,0.1246331185102462,0.799891471862793,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-9.6,0.6,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165612
0.0010411244143675,0.2389380530973451,0.0106382978723404,0.5049778761061947,0.6602393617021277,0.0106382978723404,0.0012515644555694,0.0114942528735632,0.0032051282051282,0.2884615384615384,0.0106382978723404,0.4634615384615385,0.6404255319148936,0.0106382978723404,0.0035460992907801,0.0133333333333333,11,0.0269460678100585,5.0436718463897705,0.1328853145241737,0.233614407479763,0.1266114115715026,0.8119117021560669,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-9.6,0.3,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165415
0.0057471264367816,0.2586206896551724,0.0106382978723404,0.5043103448275862,0.675531914893617,0.0106382978723404,0.0070921985815602,0.0114942528735632,0.0038461538461538,0.2884615384615384,0.0106382978723404,0.4735576923076923,0.651595744680851,0.0106382978723404,0.0042553191489361,0.0133333333333333,11,0.0266535282135009,5.040510654449463,0.132936492562294,0.2236812710762024,0.1249576210975647,0.8073024749755859,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-4.800000000000001,19.2,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165217
0.0089285714285714,0.2321428571428571,0.0106382978723404,0.5267857142857143,0.648936170212766,0.0106382978723404,0.0106382978723404,0.0114942528735632,0.015,0.27,0.0212765957446808,0.5333333333333333,0.7056737588652482,0.0212765957446808,0.0159574468085106,0.0266666666666666,11,0.0269322395324707,5.0415918827056885,0.1320749297738075,0.2191032022237777,0.1248527765274047,0.8068764209747314,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-4.800000000000001,19.2,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_165118
0.0019157088122605,0.2586206896551724,0.0106382978723404,0.4924568965517241,0.660904255319149,0.0106382978723404,0.0023640661938534,0.0114942528735632,0.0,0.2788461538461538,0.0,0.4519230769230769,0.6063829787234043,0.0,0.0,0.0,11,0.0267949104309082,5.046727418899536,0.1316138803958892,0.2260480523109436,0.1255342848598957,0.8060647249221802,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.0001,0.065,-1,1000000,1,-4.800000000000001,4.8,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_164820
0.0094339622641509,0.1886792452830188,0.0106382978723404,0.5283018867924528,0.648936170212766,0.0106382978723404,0.0106382978723404,0.0114942528735632,0.0020833333333333,0.2291666666666666,0.0106382978723404,0.5115740740740741,0.6607565011820331,0.0106382978723404,0.002127659574468,0.0133333333333333,11,0.0277068614959716,5.0495665073394775,0.1315728574991226,0.2191165909171104,0.1241269148886203,0.7940852642059326,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-4.800000000000001,1.2,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_164327
0.0059523809523809,0.2321428571428571,0.0106382978723404,0.5669642857142857,0.75,0.0106382978723404,0.0070921985815602,0.0114942528735632,0.0063168124392614,0.25,0.0212765957446808,0.5346938775510204,0.6978723404255318,0.0212765957446808,0.0096251266464032,0.02,11,0.0271182060241699,5.052564382553101,0.1298537030816078,0.218512013554573,0.1246021352708339,0.8007948994636536,[2],[25],"(312, 520, 25)",unused,0.9,-1,-1,0.0007,0.001,0.065,-1,1000000,1,-4.800000000000001,0.6,0.001,1000000,11,10,0,2,"[0, 2]","[0, 2]",0.05,True,probability,probability,False,True,True,156,94,156,70,False,False,0.2,7,1,20240302_164132
